,멀티 비타민_0,멀티 비타민_1,멀티 비타민_2,뷰티업 필_0,뷰티업 필_1,뷰티업 필_2,홍삼정 에브리타임_0,홍삼정 에브리타임_1,홍삼정 에브리타임_2,얼라이브  우먼 구미 비타민_0,얼라이브  우먼 구미 비타민_1,얼라이브  우먼 구미 비타민_2,엽산    _0,엽산    _1,엽산    _2,프로바이오_0,프로바이오_1,프로바이오_2,자로우 도피러스 이피에스_0,자로우 도피러스 이피에스_1,자로우 도피러스 이피에스_2,엘 시스테인_0,엘 시스테인_1,엘 시스테인_2,비오틴 맥시멈 스트렝스      mcg_0,비오틴 맥시멈 스트렝스      mcg_1,비오틴 맥시멈 스트렝스      mcg_2,실리마린_0,실리마린_1,실리마린_2,베이비 수딩 오인트먼트_0,베이비 수딩 오인트먼트_1,베이비 수딩 오인트먼트_2,수딩젤 로션_0,수딩젤 로션_1,수딩젤 로션_2,마이키즈 얼굴로션_0,마이키즈 얼굴로션_1,마이키즈 얼굴로션_2,MLE 로션_0,MLE 로션_1,MLE 로션_2,데일리 모이스춰 로션_0,데일리 모이스춰 로션_1,데일리 모이스춰 로션_2,NEW 판테놀 크림_0,NEW 판테놀 크림_1,NEW 판테놀 크림_2,페이스 크림_0,페이스 크림_1,페이스 크림_2,뽀로로 베이비 립크린_0,뽀로로 베이비 립크린_1,뽀로로 베이비 립크린_2,판테놀 로션_0,판테놀 로션_1,판테놀 로션_2,마이키즈 로션_0,마이키즈 로션_1,마이키즈 로션_2,엑제마 테라피 모이스처라이징 크림_0,엑제마 테라피 모이스처라이징 크림_1,엑제마 테라피 모이스처라이징 크림_2,베이비 아토트리트 크림_0,베이비 아토트리트 크림_1,베이비 아토트리트 크림_2,   플러스 크림_0,   플러스 크림_1,   플러스 크림_2,페이스 수딩 로션_0,페이스 수딩 로션_1,페이스 수딩 로션_2,베이비 집중케어 크림_0,베이비 집중케어 크림_1,베이비 집중케어 크림_2,베이비 비 스킨 크림_0,베이비 비 스킨 크림_1,베이비 비 스킨 크림_2,자연담은 베이비 로션_0,자연담은 베이비 로션_1,자연담은 베이비 로션_2,옥시젠 베이비 수딩젤_0,옥시젠 베이비 수딩젤_1,옥시젠 베이비 수딩젤_2,스위트 스마일 수딩 모이스처라이징 크림_0,스위트 스마일 수딩 모이스처라이징 크림_1,스위트 스마일 수딩 모이스처라이징 크림_2,베이비 페이스크림_0,베이비 페이스크림_1,베이비 페이스크림_2,촉촉 선 팩트  SPF    PA    _0,촉촉 선 팩트  SPF    PA    _1,촉촉 선 팩트  SPF    PA    _2,수분 촉촉 데일리 선 로션  SPF   PA   _0,수분 촉촉 데일리 선 로션  SPF   PA   _1,수분 촉촉 데일리 선 로션  SPF   PA   _2,야외놀이 선크림  SPF   PA    _0,야외놀이 선크림  SPF   PA    _1,야외놀이 선크림  SPF   PA    _2,톡톡 페이셜 선팩트  SPF   PA    _0,톡톡 페이셜 선팩트  SPF   PA    _1,톡톡 페이셜 선팩트  SPF   PA    _2,해피 보 마일드 선 스크린_0,해피 보 마일드 선 스크린_1,해피 보 마일드 선 스크린_2,아임세이프 포 베이비 앤 실버  SPF   PA    _0,아임세이프 포 베이비 앤 실버  SPF   PA    _1,아임세이프 포 베이비 앤 실버  SPF   PA    _2,워셔블 선 크림  SPF    PA    _0,워셔블 선 크림  SPF    PA    _1,워셔블 선 크림  SPF    PA    _2,해피 보 선 메탈 쿠션  SPF   PA    _0,해피 보 선 메탈 쿠션  SPF   PA    _1,해피 보 선 메탈 쿠션  SPF   PA    _2,안뗄리오스 더모 키즈 로션  SPF    PA    _0,안뗄리오스 더모 키즈 로션  SPF    PA    _1,안뗄리오스 더모 키즈 로션  SPF    PA    _2,워터풀 선로션  SPF    PA     _0,워터풀 선로션  SPF    PA     _1,워터풀 선로션  SPF    PA     _2
43,63.70882,48.79032,45.44859,27.11864,6.13718,14.70588,73.22738,70.9444,51.25,0.0,0.0,0.0,58.41201,70.34174,73.30729,13.57702,36.25,77.27272,0.0,0.0,0.0,49.0196,55.99022,30.31914,0.0,0.0,0.0,91.0,54.34599,74.89959,0.0,0.0,0.0,52.17391,47.61904,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85185,52.0,24.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,85.70669,68.44758,58.08775,15.25423,11.91335,16.17647,57.76283,63.21401,56.29629,0.0,0.0,0.0,64.50643,82.91293,63.80208,17.49347,50.0,62.5,0.0,0.0,0.0,43.46405,29.82885,34.30851,0.0,0.0,0.0,87.16666,62.27848,87.751,0.0,0.0,0.0,52.17391,52.38095,63.63636,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,32.0,24.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,27.77777,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,90.64824,60.58467,58.61165,17.79661,5.41516,17.64705,46.33251,61.91926,52.08333,0.0,0.0,0.0,86.35193,82.30268,50.91145,25.06527,43.75,52.27272,0.0,0.0,0.0,44.77124,25.67237,41.48936,0.0,0.0,0.0,76.41666,80.0,80.62248,0.0,0.0,0.0,47.82608,61.90476,0.0,66.66666,0.0,66.66666,0.0,39.13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,36.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,84.85653,70.06048,55.27177,27.9661,10.83032,33.82352,47.37163,58.45392,42.36111,0.0,0.0,0.0,82.74678,73.59641,56.68402,25.32637,46.875,85.22727,0.0,0.0,0.0,48.03921,26.89486,38.56382,0.0,0.0,0.0,70.16666,81.26582,68.27309,0.0,0.0,0.0,21.73913,33.33333,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.96296,32.0,28.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,74.81402,66.73387,50.49115,33.05084,11.55234,54.41176,46.88264,60.62452,35.87962,0.0,0.0,0.0,84.67811,56.55004,83.33333,18.01566,46.25,70.45454,0.0,0.0,0.0,31.04575,31.05134,69.41489,0.0,0.0,0.0,66.33333,87.76371,65.66265,0.0,0.0,0.0,43.47826,90.47619,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85185,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,67.16259,58.66935,51.60445,38.13559,12.63537,63.23529,60.88019,57.57806,29.9537,0.0,0.0,0.0,82.66094,43.36859,74.78298,15.1436,44.375,77.27272,0.0,0.0,0.0,28.10457,30.56234,100.0,0.0,0.0,0.0,84.91666,71.64556,52.91164,0.0,0.0,0.0,52.17391,57.14285,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.07407,20.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,53.61317,43.95161,45.31761,33.8983,10.46931,54.41176,55.44009,79.96953,44.12037,0.0,0.0,0.0,77.12446,39.62571,83.24652,12.01044,51.25,64.77272,0.0,0.0,0.0,100.0,29.82885,53.45744,0.0,0.0,0.0,98.16666,62.70042,53.71485,0.0,0.0,0.0,43.47826,80.95238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.96296,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,57.27948,47.78225,49.11591,38.13559,10.46931,100.0,55.31784,79.58872,38.51851,0.0,0.0,0.0,66.22317,48.90154,74.60937,14.36031,45.0,65.90909,0.0,0.0,0.0,35.29411,26.40586,52.92553,0.0,0.0,0.0,94.25,62.44725,100.0,0.0,0.0,0.0,52.17391,33.33333,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74074,24.0,28.0,0.0,0.0,0.0,100.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,77.78958,66.73387,59.59397,42.37288,11.19133,23.52941,45.17114,72.81035,40.83333,0.0,0.0,0.0,71.28755,71.60292,64.23611,20.10443,50.625,55.68181,0.0,0.0,0.0,31.69934,23.22738,40.69148,0.0,0.0,0.0,100.0,76.96202,92.57028,0.0,0.0,0.0,34.7826,80.95238,0.0,0.0,0.0,0.0,0.0,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.48148,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,82.62486,70.3629,67.12508,30.50847,6.49819,16.17647,50.61124,81.98781,38.6574,0.0,0.0,0.0,94.16309,100.0,55.29513,14.6214,51.25,45.45454,0.0,0.0,0.0,53.92156,21.02689,30.5851,0.0,0.0,0.0,81.91666,80.92827,80.72289,0.0,0.0,0.0,34.7826,33.33333,45.45454,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.14814,52.0,28.0,0.0,0.0,0.0,71.42857,0.0,50.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,85.97236,73.4879,63.58873,25.42372,8.30324,41.17647,51.46699,77.2658,33.79629,0.0,0.0,0.0,90.77253,95.40276,57.68229,20.62663,39.375,47.72727,0.0,0.0,0.0,47.38562,46.21026,27.12765,0.0,0.0,0.0,62.0,80.6751,74.89959,0.0,0.0,0.0,30.43478,33.33333,54.54545,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,82.14665,64.51612,57.43287,34.74576,12.99638,30.88235,50.12224,100.0,31.75925,0.0,0.0,0.0,93.99141,84.4589,80.98958,22.7154,35.0,67.04545,0.0,0.0,0.0,56.20915,19.5599,40.69148,0.0,0.0,0.0,56.66666,77.72151,69.37751,0.0,0.0,0.0,43.47826,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62962,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,70.35069,58.66935,41.12639,30.50847,6.49819,47.05882,58.12958,66.75552,28.79629,0.0,0.0,0.0,88.54077,70.91131,70.83333,15.1436,41.25,60.22727,0.0,0.0,0.0,68.30065,20.29339,41.75531,0.0,0.0,0.0,68.66666,74.59915,56.7269,0.0,0.0,0.0,26.08695,61.90476,63.63636,0.0,85.71428,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,65.09032,51.31048,38.04846,50.0,13.71841,51.47058,65.46454,43.41203,29.58333,0.0,0.0,0.0,78.96995,66.15134,76.90972,15.1436,32.5,65.90909,0.0,0.0,0.0,41.17647,27.38386,38.03191,0.0,0.0,0.0,80.08333,56.87763,57.12851,0.0,0.0,0.0,0.0,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.29629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,67.90648,54.13306,41.45383,34.74576,11.19133,45.58823,54.27872,45.0495,35.69444,0.0,0.0,0.0,66.60944,71.56224,74.21875,21.14882,31.875,62.5,0.0,0.0,0.0,33.33333,38.1418,40.42553,0.0,0.0,0.0,83.41666,57.46835,86.84738,0.0,0.0,0.0,52.17391,61.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,24.0,0.0,88.88888,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,85.01594,82.56048,54.87884,36.44067,14.80144,26.47058,49.44987,43.75476,35.23148,0.0,0.0,0.0,71.20171,92.27013,82.59548,24.28198,51.25,52.27272,0.0,0.0,0.0,34.31372,34.22982,37.5,0.0,0.0,0.0,82.66666,77.97468,83.63453,0.0,0.0,0.0,52.17391,71.42857,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,36.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,92.82678,88.00403,55.92665,27.11864,6.49819,48.52941,47.18826,43.52627,36.01851,0.0,0.0,0.0,94.07725,83.93002,63.84548,21.40992,44.375,56.81818,0.0,0.0,0.0,41.50326,26.65036,55.85106,0.0,0.0,0.0,61.16666,75.27426,87.24899,0.0,0.0,0.0,26.08695,100.0,0.0,0.0,0.0,0.0,0.0,26.08695,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,83.10308,100.0,50.55664,15.25423,9.74729,35.29411,58.98533,43.18354,33.7037,0.0,0.0,0.0,93.51931,84.17412,62.5868,21.14882,48.75,42.04545,0.0,0.0,0.0,44.44444,30.56234,68.0851,0.0,0.0,0.0,53.0,83.88185,99.19678,0.0,0.0,0.0,26.08695,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,160496,529256,56739,28777,1108,515087,767,12403,15180,6435,529256,378,5836,72260,14868,36428,15236,304845,158261,150341,95233,6043,100471,56014,61052,19681,537322,128402,22414,158173,999,991,1185906,125361,21861,1185869,375392,3071,255294,2771,375423,1718,255294,1185869,174,3329,1185869,224527,1185869,375392,732337,60,275613,6343928,720318,2170,54288,460,302956,255294,9876,15623,308676,109042,476449,1185869,645,219937,613,375392,1185869,13374,317,92,109042,109042,1055224,12520,12520,8,4813,376,4813,7153,1185869,308676,6271,6547,109042,2294,515095,321113,321019,515095,938797,317300,16052,9037,6464,666335,515095,5679,310617,831,1133346,327,195,148,515095,163828,16052,321113,321019,4328,515095,938797,6464,515095,938797,317300
