,하드 포뮬라_0_x,하드 포뮬라_1_x,브로우 위즈_0_x,브로우 위즈_1_x,하드 스퀘어 아이브로우 펜슬_0_x,하드 스퀘어 아이브로우 펜슬_1_x,아이돌 브로우 파우더 케익_0_x,아이돌 브로우 파우더 케익_1_x,프리사이슬리 마이 브로우 펜슬_0_x,프리사이슬리 마이 브로우 펜슬_1_x,아이브로우 쿠션 카라_0_x,아이브로우 쿠션 카라_1_x,킬 브로우 오토 하드 브로우 펜슬_0_x,킬 브로우 오토 하드 브로우 펜슬_1_x,헤비로테이션 컬러링 아이브로우_0_x,헤비로테이션 컬러링 아이브로우_1_x,구프 프루프 브로우 펜슬_0_x,구프 프루프 브로우 펜슬_1_x,딥브로우 포마드_0_x,딥브로우 포마드_1_x,아이브로우 오토 펜슬_0_x,아이브로우 오토 펜슬_1_x,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_0_x,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_1_x,스머지프루프 우드 브로우_0_x,스머지프루프 우드 브로우_1_x,하드텍스처 아이브로우_0_x,하드텍스처 아이브로우_1_x,내추럴 브라우 쉐이퍼_0_x,내추럴 브라우 쉐이퍼_1_x,프로 롱웨어 워터프루프 브로우 세트_0_x,프로 롱웨어 워터프루프 브로우 세트_1_x,헤비로테이션 파우더 아이브로우    D 노즈섀도우_0_x,헤비로테이션 파우더 아이브로우    D 노즈섀도우_1_x,초코 아이브로우 파우더케익_0_x,초코 아이브로우 파우더케익_1_x,카 브로우_0_x,카 브로우_1_x,킬브로우    mm 슬림테크 하드펜슬_0_x,킬브로우    mm 슬림테크 하드펜슬_1_x,매트 아이 컬러_0_x,매트 아이 컬러_1_x,아이섀도우_0_x,아이섀도우_1_x,피스 매칭 섀도우  매트 _0_x,피스 매칭 섀도우  매트 _1_x,모던 섀도우 이탈프리즘  쉬머 _0_x,모던 섀도우 이탈프리즘  쉬머 _1_x,프리즘 에어 섀도우 스파클링_0_x,프리즘 에어 섀도우 스파클링_1_x,하드 포뮬라_0_y,하드 포뮬라_1_y,브로우 위즈_0_y,브로우 위즈_1_y,하드 스퀘어 아이브로우 펜슬_0_y,하드 스퀘어 아이브로우 펜슬_1_y,아이돌 브로우 파우더 케익_0_y,아이돌 브로우 파우더 케익_1_y,프리사이슬리 마이 브로우 펜슬_0_y,프리사이슬리 마이 브로우 펜슬_1_y,아이브로우 쿠션 카라_0_y,아이브로우 쿠션 카라_1_y,킬 브로우 오토 하드 브로우 펜슬_0_y,킬 브로우 오토 하드 브로우 펜슬_1_y,헤비로테이션 컬러링 아이브로우_0_y,헤비로테이션 컬러링 아이브로우_1_y,구프 프루프 브로우 펜슬_0_y,구프 프루프 브로우 펜슬_1_y,딥브로우 포마드_0_y,딥브로우 포마드_1_y,아이브로우 오토 펜슬_0_y,아이브로우 오토 펜슬_1_y,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_0_y,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_1_y,스머지프루프 우드 브로우_0_y,스머지프루프 우드 브로우_1_y,하드텍스처 아이브로우_0_y,하드텍스처 아이브로우_1_y,내추럴 브라우 쉐이퍼_0_y,내추럴 브라우 쉐이퍼_1_y,프로 롱웨어 워터프루프 브로우 세트_0_y,프로 롱웨어 워터프루프 브로우 세트_1_y,헤비로테이션 파우더 아이브로우    D 노즈섀도우_0_y,헤비로테이션 파우더 아이브로우    D 노즈섀도우_1_y,초코 아이브로우 파우더케익_0_y,초코 아이브로우 파우더케익_1_y,카 브로우_0_y,카 브로우_1_y,킬브로우    mm 슬림테크 하드펜슬_0_y,킬브로우    mm 슬림테크 하드펜슬_1_y,매트 아이 컬러_0_y,매트 아이 컬러_1_y,아이섀도우_0_y,아이섀도우_1_y,피스 매칭 섀도우  매트 _0_y,피스 매칭 섀도우  매트 _1_y,모던 섀도우 이탈프리즘  쉬머 _0_y,모던 섀도우 이탈프리즘  쉬머 _1_y,프리즘 에어 섀도우 스파클링_0_y,프리즘 에어 섀도우 스파클링_1_y,문더스트 아이섀도우_0,문더스트 아이섀도우_1,럭스 아이섀도우_0,럭스 아이섀도우_1,피스 매칭   구 섀도우 팔레트  머추어 피치 _0,피스 매칭   구 섀도우 팔레트  머추어 피치 _1,아이섀도우 시퀸_0,아이섀도우 시퀸_1,새틴 아이컬러_0,새틴 아이컬러_1,룩 앳 마이 아이즈  카페 _0,룩 앳 마이 아이즈  카페 _1,피스 매칭 섀도우 쉬머_0,피스 매칭 섀도우 쉬머_1,타르트레트  인 블룸 클레이 팔레트_0,타르트레트  인 블룸 클레이 팔레트_1,룩 앳 마이 아이즈  메이플로드   카페 _0,룩 앳 마이 아이즈  메이플로드   카페 _1,스파클 아이섀도우_0,스파클 아이섀도우_1,베러 댄 아이즈_0,베러 댄 아이즈_1,매그니피센트 메탈 글리터   글로우 리퀴드 아이섀도우_0,매그니피센트 메탈 글리터   글로우 리퀴드 아이섀도우_1,피스 매칭   구 섀도우 팔레트  어메이징 나이트 _0,피스 매칭   구 섀도우 팔레트  어메이징 나이트 _1,프로 싱글 섀도우_0,프로 싱글 섀도우_1,모던 섀도우 이탈프리즘  매트 _0,모던 섀도우 이탈프리즘  매트 _1
50,71.17116999999999,74.07406999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.923070000000003,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.936170000000004,0.0,0.0,0.0,0.0,74.94505,74.43946,0.0,0.0,0.0,0.0,0.0,0.0,71.17116999999999,74.07406999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.923070000000003,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.936170000000004,0.0,0.0,0.0,0.0,74.94505,74.43946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,59.45945,46.29629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06382,0.0,0.0,0.0,0.0,81.53846,89.91031,0.0,0.0,0.0,0.0,0.0,0.0,59.45945,46.29629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06382,0.0,0.0,0.0,0.0,81.53846,89.91031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82758,33.33333,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0
52,41.44144,64.81481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,13.461529999999998,0.0,44.44444,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4468,0.0,0.0,0.0,0.0,88.35164,68.83408,0.0,0.0,0.0,0.0,0.0,0.0,41.44144,64.81481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,13.461529999999998,0.0,44.44444,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4468,0.0,0.0,0.0,0.0,88.35164,68.83408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9767399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.137929999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,36.93693,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84615,15.38461,44.44444,27.77777,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.914890000000003,0.0,0.0,0.0,0.0,90.10989000000001,82.73541999999999,0.0,0.0,0.0,0.0,0.0,0.0,36.93693,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84615,15.38461,44.44444,27.77777,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.914890000000003,0.0,0.0,0.0,0.0,90.10989000000001,82.73541999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.116270000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,46.84684,59.25925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.30769,11.53846,44.44444,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.574459999999995,0.0,0.0,0.0,0.0,75.60439000000001,83.8565,0.0,0.0,0.0,0.0,0.0,0.0,46.84684,59.25925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.30769,11.53846,44.44444,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.574459999999995,0.0,0.0,0.0,0.0,75.60439000000001,83.8565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,38.73873,44.44444,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,9.61538,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55319,0.0,0.0,0.0,0.0,83.51648,78.92376,0.0,0.0,0.0,0.0,0.0,0.0,38.73873,44.44444,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,9.61538,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55319,0.0,0.0,0.0,0.0,83.51648,78.92376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.166659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,48.64864,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.68085,0.0,0.0,0.0,0.0,85.05494,71.52466,0.0,0.0,0.0,0.0,0.0,0.0,48.64864,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.68085,0.0,0.0,0.0,0.0,85.05494,71.52466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,40.54054,53.7037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61538,0.0,0.0,55.55555,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,14.89361,0.0,0.0,0.0,0.0,80.0,65.24663000000001,0.0,0.0,0.0,0.0,0.0,0.0,40.54054,53.7037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61538,0.0,0.0,55.55555,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,14.89361,0.0,0.0,0.0,0.0,80.0,65.24663000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9767399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,41.66666,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0
58,37.83783,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42553,0.0,0.0,0.0,0.0,79.56043000000001,85.426,0.0,0.0,0.0,0.0,0.0,0.0,37.83783,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42553,0.0,0.0,0.0,0.0,79.56043000000001,85.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,45.04504,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29787,0.0,0.0,0.0,0.0,82.1978,84.75336,0.0,0.0,0.0,0.0,0.0,0.0,45.04504,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29787,0.0,0.0,0.0,0.0,82.1978,84.75336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9767399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,41.44144,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53191,0.0,0.0,0.0,0.0,88.35164,81.83856,0.0,0.0,0.0,0.0,0.0,0.0,41.44144,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53191,0.0,0.0,0.0,0.0,88.35164,81.83856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9767399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,29344.0,21322.0,148.0,34370.0,29344.0,34438.0,31451.0,40145.0,1433134.0,2274.0,260775.0,4393.0,78858.0,78857.0,85334.0,4261.0,2006.0,2802.0,6904.0,31001.0,133079.0,40145.0,7343.0,42843.0,78112.0,1182.0,34370.0,13846.0,27834.0,34370.0,1441.0,1433134.0,69054.0,1207614.0,1917.0,43153.0,522.0,48200.0,2892.0,2009.0,2962.0,296158.0,3054129.0,792541.0,4627.0,9005.0,18854.0,155548.0,58363.0,14330.0,29344.0,21322.0,148.0,34370.0,29344.0,34370.0,31451.0,40145.0,1433147.0,2304.0,260775.0,4393.0,78858.0,78857.0,85343.0,4261.0,2006.0,2802.0,6904.0,31031.0,133079.0,40145.0,7343.0,42843.0,78112.0,1182.0,34370.0,13846.0,27834.0,34370.0,1441.0,1433134.0,69054.0,1207614.0,1917.0,43153.0,522.0,48200.0,2892.0,2009.0,2962.0,296158.0,3054153.0,792573.0,4627.0,9005.0,18854.0,155548.0,58363.0,14330.0,35162.0,756459.0,53718.0,205846.0,13539.0,98874.0,205846.0,7864.0,3713.0,41105.0,41109.0,134056.0,4627.0,9005.0,2314.0,54272.0,35580.0,1284.0,17970.0,1290.0,348216.0,47424.0,4559.0,14010.0,98874.0,66528.0,48356.0,14081.0,155548.0,108727.0
