,티르티르 호호바 오일_0,티르티르 호호바 오일_1,티르티르 호호바 오일_2,나우푸드      퓨어 유기농 호호바 오일_0,나우푸드      퓨어 유기농 호호바 오일_1,나우푸드      퓨어 유기농 호호바 오일_2,데저트에센스 오가닉 호호바 오일_0,데저트에센스 오가닉 호호바 오일_1,데저트에센스 오가닉 호호바 오일_2,시드물 자연산 냉압착 호호바 오일_0,시드물 자연산 냉압착 호호바 오일_1,시드물 자연산 냉압착 호호바 오일_2,홀리카홀리카 굳세라 수퍼 세라마이드 에센셜 오일_0,홀리카홀리카 굳세라 수퍼 세라마이드 에센셜 오일_1,홀리카홀리카 굳세라 수퍼 세라마이드 에센셜 오일_2,아이오페 골든 글로우 페이스 오일_0,아이오페 골든 글로우 페이스 오일_1,아이오페 골든 글로우 페이스 오일_2,시드물 프리미엄 호호바 오일_0,시드물 프리미엄 호호바 오일_1,시드물 프리미엄 호호바 오일_2,네오젠 더마로지 화이트 트러플 세럼 인 오일 드롭_0,네오젠 더마로지 화이트 트러플 세럼 인 오일 드롭_1,네오젠 더마로지 화이트 트러플 세럼 인 오일 드롭_2,쥴라이 슈퍼    바운스 씬 오일_0,쥴라이 슈퍼    바운스 씬 오일_1,쥴라이 슈퍼    바운스 씬 오일_2,시드물 냉압착 호호바 오일_0,시드물 냉압착 호호바 오일_1,시드물 냉압착 호호바 오일_2,로벡틴 스킨 이센셜즈 배리어 리페어 페이스 오일_0,로벡틴 스킨 이센셜즈 배리어 리페어 페이스 오일_1,로벡틴 스킨 이센셜즈 배리어 리페어 페이스 오일_2,리얼베리어 액티브 브이 퍼스트 오일_0,리얼베리어 액티브 브이 퍼스트 오일_1,리얼베리어 액티브 브이 퍼스트 오일_2,겔랑 아베이 로얄 유쓰 워터리 오일_0,겔랑 아베이 로얄 유쓰 워터리 오일_1,겔랑 아베이 로얄 유쓰 워터리 오일_2,비오템 아쿠아수르스 매직 젤 오일_0,비오템 아쿠아수르스 매직 젤 오일_1,비오템 아쿠아수르스 매직 젤 오일_2,시드물 스킨소스 타마누 오일_0,시드물 스킨소스 타마누 오일_1,시드물 스킨소스 타마누 오일_2,눅스 윌 프로디쥬스 멀티 리치 오일_0,눅스 윌 프로디쥬스 멀티 리치 오일_1,눅스 윌 프로디쥬스 멀티 리치 오일_2,식물나라 프로폴리스 페이스오일_0,식물나라 프로폴리스 페이스오일_1,식물나라 프로폴리스 페이스오일_2,홀리카홀리카 굳세라 수퍼 세라마이드 모이스춰 밤_0,홀리카홀리카 굳세라 수퍼 세라마이드 모이스춰 밤_1,홀리카홀리카 굳세라 수퍼 세라마이드 모이스춰 밤_2,클라랑스 페이스 트리트먼트 플랜트 오일 블루 오키드_0,클라랑스 페이스 트리트먼트 플랜트 오일 블루 오키드_1,클라랑스 페이스 트리트먼트 플랜트 오일 블루 오키드_2,킵쿨 오션 딥 블루오일_0,킵쿨 오션 딥 블루오일_1,킵쿨 오션 딥 블루오일_2,네이밍 레이어드 커버 파운데이션  SPF   PA   _0,네이밍 레이어드 커버 파운데이션  SPF   PA   _1,네이밍 레이어드 커버 파운데이션  SPF   PA   _2,자빈드서울 윙크 파운데이션 팩트  SPF    PA    _0,자빈드서울 윙크 파운데이션 팩트  SPF    PA    _1,자빈드서울 윙크 파운데이션 팩트  SPF    PA    _2,바비브라운 인텐시브 스킨 세럼 파운데이션  SPF   PA    _0,바비브라운 인텐시브 스킨 세럼 파운데이션  SPF   PA    _1,바비브라운 인텐시브 스킨 세럼 파운데이션  SPF   PA    _2,동인비 자생 퍼펙트 쿠션  SPF    PA     _0,동인비 자생 퍼펙트 쿠션  SPF    PA     _1,동인비 자생 퍼펙트 쿠션  SPF    PA     _2,메이크업포에버 매트 벨벳 스킨 블러링 파우더 파운데이션_0,메이크업포에버 매트 벨벳 스킨 블러링 파우더 파운데이션_1,메이크업포에버 매트 벨벳 스킨 블러링 파우더 파운데이션_2,룩스앤메이 아우라 워터 글로우 쿠션  SPF    PA    _0,룩스앤메이 아우라 워터 글로우 쿠션  SPF    PA    _1,룩스앤메이 아우라 워터 글로우 쿠션  SPF    PA    _2,에스티 로더 퓨처리스트 아쿠아 브릴리언스 파운데이션  SPF   PA    _0,에스티 로더 퓨처리스트 아쿠아 브릴리언스 파운데이션  SPF   PA    _1,에스티 로더 퓨처리스트 아쿠아 브릴리언스 파운데이션  SPF   PA    _2,조성아22새틴 핏 레이어 쿠션  SPF   PA     _0,조성아22새틴 핏 레이어 쿠션  SPF   PA     _1,조성아22새틴 핏 레이어 쿠션  SPF   PA     _2,랑콤 뗑 이돌 롱라스팅 파운데이션  SPF   PA   _0,랑콤 뗑 이돌 롱라스팅 파운데이션  SPF   PA   _1,랑콤 뗑 이돌 롱라스팅 파운데이션  SPF   PA   _2,설화수 퍼펙팅 파운데이션  SPF   PA  _0,설화수 퍼펙팅 파운데이션  SPF   PA  _1,설화수 퍼펙팅 파운데이션  SPF   PA  _2,바닐라코 커버리셔스 파워 핏 파운데이션  SPF   PA   _0,바닐라코 커버리셔스 파워 핏 파운데이션  SPF   PA   _1,바닐라코 커버리셔스 파워 핏 파운데이션  SPF   PA   _2,미샤 래디언스 퍼펙트핏 파운데이션  SPF   PA   _0,미샤 래디언스 퍼펙트핏 파운데이션  SPF   PA   _1,미샤 래디언스 퍼펙트핏 파운데이션  SPF   PA   _2,헤라 글로우 래스팅 파운데이션  SPF   PA   _0,헤라 글로우 래스팅 파운데이션  SPF   PA   _1,헤라 글로우 래스팅 파운데이션  SPF   PA   _2,에스티 로더 더블 웨어 스테이 인 플레이스 메이크업  SPF   PA   _0,에스티 로더 더블 웨어 스테이 인 플레이스 메이크업  SPF   PA   _1,에스티 로더 더블 웨어 스테이 인 플레이스 메이크업  SPF   PA   _2,디올 포에버 스킨 글로우   H 웨어 스킨 케어링 파운데이션  SPF   PA   _0,디올 포에버 스킨 글로우   H 웨어 스킨 케어링 파운데이션  SPF   PA   _1,디올 포에버 스킨 글로우   H 웨어 스킨 케어링 파운데이션  SPF   PA   _2,정샘물 에센셜 스킨 누더 쿠션  SPF   PA   _0,정샘물 에센셜 스킨 누더 쿠션  SPF   PA   _1,정샘물 에센셜 스킨 누더 쿠션  SPF   PA   _2,나스 아쿠아 글로우 쿠션 파운데이션  SPF   PA   _0,나스 아쿠아 글로우 쿠션 파운데이션  SPF   PA   _1,나스 아쿠아 글로우 쿠션 파운데이션  SPF   PA   _2,메이크업포에버 리부트 파운데이션_0,메이크업포에버 리부트 파운데이션_1,메이크업포에버 리부트 파운데이션_2,문샷 마이크로 글래시핏 쿠션  SPF    PA     _0,문샷 마이크로 글래시핏 쿠션  SPF    PA     _1,문샷 마이크로 글래시핏 쿠션  SPF    PA     _2,머지 더 퍼스트 파운데이션  SPF   PA   _0,머지 더 퍼스트 파운데이션  SPF   PA   _1,머지 더 퍼스트 파운데이션  SPF   PA   _2
52,49.02506,17.07317,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98148,64.06926,38.96103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46153,64.70588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.81766,13.72997,70.23319,0.0,0.0,0.0,0.0,0.0,0.0
53,42.06128,23.78048,39.31623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75925,38.96103,51.51515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,7.6923,70.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71225,14.18764,74.62277,0.0,0.0,0.0,0.0,0.0,0.0
54,54.5961,25.0,50.42735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2037,51.51515,32.46753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46153,87.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.83475,17.3913,100.0,0.0,0.0,0.0,0.0,0.0,0.0
55,47.63231,32.92682,52.13675,0.0,0.0,0.0,62.5,38.46153,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,68.98148,32.46753,36.79653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,51.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85185,10.98398,90.26063,0.0,0.0,0.0,0.0,0.0,0.0
56,38.99721,32.92682,41.02564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.27777,36.79653,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,36.47058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16666,54.16666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.96296,13.27231,82.85322,0.0,0.0,0.0,0.0,0.0,0.0
57,31.19777,28.04878,37.60683,0.0,0.0,0.0,0.0,84.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7037,38.09523,59.74025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76923,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.27231,79.69821,0.0,0.0,0.0,0.0,0.0,0.0
58,43.73259,35.9756,31.62393,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59.74025,45.02164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923,21.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.15669,11.89931,97.66803,0.0,0.0,0.0,0.0,0.0,0.0
59,46.5181,37.19512,42.73504,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.03703,45.02164,38.96103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38461,25.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.80626,9.61098,73.79972,0.0,0.0,0.0,0.0,0.0,0.0
60,45.68245,29.26829,47.00854,0.0,0.0,0.0,0.0,100.0,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,85.18518,38.96103,32.46753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84615,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.79487,20.59496,80.38408,0.0,0.0,0.0,0.0,0.0,0.0
61,118382,719967,52361,506983,52361,261993,43880,80213,261993,1230,622,506983,29644,308,64312,982,2649,1639,847,5625,506992,339233,716,168,1713,1208,41408,622,1230,506983,1672,258921,5941,391,955838,1185767,462687,3447,487961,1185767,1454044,40,8921,3675,39637,6173,144037,1462,68289,390,506983,2537,12206,1185767,1881,245896,1284,22,498,636828,154014,1842,2873,4345,16885,76454,55264,30267,62130,745,1155,6265,214309,26833,17319,98601,24099,10802,191913,24060,13730,522,356,356,51744,377981,99361,115169,7032,2648,311370,40558,133277,20163,191015,130489,17268,5871,12792,186405,689476,92922,41241,103501,21898,433646,24312,344124,17726,245682,120954,116715,9315,9538,92011,7122,9589,3398,5375,65485
