,입생로랑 탑 시크릿 메이크업 세팅 스프레이_0,입생로랑 탑 시크릿 메이크업 세팅 스프레이_1,입생로랑 탑 시크릿 메이크업 세팅 스프레이_2,메이크업포에버 미스트 앤 픽스_0,메이크업포에버 미스트 앤 픽스_1,메이크업포에버 미스트 앤 픽스_2,에스쁘아 페이스 프라임 글로우 픽스 미스트_0,에스쁘아 페이스 프라임 글로우 픽스 미스트_1,에스쁘아 페이스 프라임 글로우 픽스 미스트_2,어반디케이 칠 쿨링 앤 하이드레이팅 메이크업 세팅 스프레이_0,어반디케이 칠 쿨링 앤 하이드레이팅 메이크업 세팅 스프레이_1,어반디케이 칠 쿨링 앤 하이드레이팅 메이크업 세팅 스프레이_2,메리케이 메이크업 피니싱 스프레이_0,메리케이 메이크업 피니싱 스프레이_1,메리케이 메이크업 피니싱 스프레이_2,자트인사이트 울트라 세팅 진짜 픽서_0,자트인사이트 울트라 세팅 진짜 픽서_1,자트인사이트 울트라 세팅 진짜 픽서_2,어반디케이 여행용 체리 올나이터_0,어반디케이 여행용 체리 올나이터_1,어반디케이 여행용 체리 올나이터_2,투쿨포스쿨 아트클래스 익스트림 세팅 픽서_0,투쿨포스쿨 아트클래스 익스트림 세팅 픽서_1,투쿨포스쿨 아트클래스 익스트림 세팅 픽서_2,네이처리퍼블릭 프로방스 스마트 베리어 메이크업 픽서_0,네이처리퍼블릭 프로방스 스마트 베리어 메이크업 픽서_1,네이처리퍼블릭 프로방스 스마트 베리어 메이크업 픽서_2,아리따움 올데이 필터 픽서_0,아리따움 올데이 필터 픽서_1,아리따움 올데이 필터 픽서_2,바비브라운 럭스 립 칼라_0,바비브라운 럭스 립 칼라_1,바비브라운 럭스 립 칼라_2,투쿨포스쿨 글램락 미스티 로즈_0,투쿨포스쿨 글램락 미스티 로즈_1,투쿨포스쿨 글램락 미스티 로즈_2,랑콤 압솔뤼 루즈_0,랑콤 압솔뤼 루즈_1,랑콤 압솔뤼 루즈_2,투쿨포스쿨 글램락 허쉬 브라운_0,투쿨포스쿨 글램락 허쉬 브라운_1,투쿨포스쿨 글램락 허쉬 브라운_2,클리오 매드 매트 립_0,클리오 매드 매트 립_1,클리오 매드 매트 립_2,지방시 뷰티 르 루즈_0,지방시 뷰티 르 루즈_1,지방시 뷰티 르 루즈_2,바비브라운 너리싱 립 칼라_0,바비브라운 너리싱 립 칼라_1,바비브라운 너리싱 립 칼라_2,미샤 데어 루즈 벨벳_0,미샤 데어 루즈 벨벳_1,미샤 데어 루즈 벨벳_2,홀리카홀리카 누드롭 듀이스틱_0,홀리카홀리카 누드롭 듀이스틱_1,홀리카홀리카 누드롭 듀이스틱_2,조르지오아르마니 루즈 아르마니_0,조르지오아르마니 루즈 아르마니_1,조르지오아르마니 루즈 아르마니_2,비디보브 립컷 루즈 벨벳_0,비디보브 립컷 루즈 벨벳_1,비디보브 립컷 루즈 벨벳_2,라카 스무스 매트 립스틱_0,라카 스무스 매트 립스틱_1,라카 스무스 매트 립스틱_2,웨이크메이크 루즈 건 제로_0,웨이크메이크 루즈 건 제로_1,웨이크메이크 루즈 건 제로_2,랑콤 압솔뤼 루즈 드라마 마뜨_0,랑콤 압솔뤼 루즈 드라마 마뜨_1,랑콤 압솔뤼 루즈 드라마 마뜨_2,샤넬 루쥬 알뤼르_0,샤넬 루쥬 알뤼르_1,샤넬 루쥬 알뤼르_2,메이크업포에버 아티스트 루즈 매트_0,메이크업포에버 아티스트 루즈 매트_1,메이크업포에버 아티스트 루즈 매트_2,클리오 매드 매트 스테인 립_0,클리오 매드 매트 스테인 립_1,클리오 매드 매트 스테인 립_2,레어카인드 페이드 매트 립스틱_0,레어카인드 페이드 매트 립스틱_1,레어카인드 페이드 매트 립스틱_2,샤넬 루쥬 코코_0,샤넬 루쥬 코코_1,샤넬 루쥬 코코_2,샤넬 루쥬 코코 플래쉬_0,샤넬 루쥬 코코 플래쉬_1,샤넬 루쥬 코코 플래쉬_2,삐아 라스트 벨벳 립 틴트 _0,삐아 라스트 벨벳 립 틴트 _1,삐아 라스트 벨벳 립 틴트 _2,삐아 라스트 벨벳 립 틴트  _0,삐아 라스트 벨벳 립 틴트  _1,삐아 라스트 벨벳 립 틴트  _2,블랙루즈 에어 핏 벨벳틴트 _0,블랙루즈 에어 핏 벨벳틴트 _1,블랙루즈 에어 핏 벨벳틴트 _2,헤라 센슈얼 스파이시 누드 글로스_0,헤라 센슈얼 스파이시 누드 글로스_1,헤라 센슈얼 스파이시 누드 글로스_2,블랙루즈 에어 핏 벨벳틴트_0,블랙루즈 에어 핏 벨벳틴트_1,블랙루즈 에어 핏 벨벳틴트_2,입생로랑 베르니 아 레브르 바이닐 크림_0,입생로랑 베르니 아 레브르 바이닐 크림_1,입생로랑 베르니 아 레브르 바이닐 크림_2,어퓨 과즙팡 무스 틴트_0,어퓨 과즙팡 무스 틴트_1,어퓨 과즙팡 무스 틴트_2,KVD 비건뷰티 에버라스팅 리퀴드 립스틱_0,KVD 비건뷰티 에버라스팅 리퀴드 립스틱_1,KVD 비건뷰티 에버라스팅 리퀴드 립스틱_2
52,0.0,0.0,0.0,22.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.74373,51.65441,56.35359,20.83333,10.90909,0.0,51.42857,18.2779,18.2779,41.14285,33.0,27.5,89.67417,21.55172,45.62874,0.0,0.0,0.0,7.5,48.92086,56.60377,28.87537,10.03839,31.4317,14.70588,0.0,22.22222,10.38961,27.5862,0.0,0.0,0.0,0.0,36.78618,30.94289,3.72413,88.65717,30.72227,29.29806,44.10256,34.32835,23.13432,80.23715,30.64182,53.96825,38.09523,0.0,0.0,18.536,28.74852,9.62264,5.37634,5.37634,0.0,31.16883,41.55844,33.48017,42.49126,60.94295,15.57526,89.20094,26.98933,52.2511,89.20094,26.98933,52.2511,68.9759,44.28571,21.38047,100.0,40.89147,76.55038,68.9759,44.28571,21.38047,76.72413,11.11111,17.737,30.27577,52.39808,7.82268,0.0,0.0,0.0
53,0.0,0.0,0.0,22.5,45.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1337,45.77205,49.53959,0.0,16.36363,0.0,60.17857,18.63882,18.63882,42.57142,45.0,34.16666,99.35313,19.93534,47.90419,0.0,0.0,0.0,0.0,46.04316,63.20754,26.59574,9.59956,31.15743,0.0,0.0,27.77777,12.98701,17.24137,0.0,62.5,0.0,0.0,21.11553,18.72509,3.17241,78.68769,28.89114,28.73855,24.10256,23.13432,26.86567,70.75098,35.8178,50.79365,33.33333,53.33333,0.0,15.46635,32.73317,8.33962,5.37634,0.0,0.0,40.25974,23.37662,33.03964,32.36321,47.96274,14.7665,65.58544,42.02214,61.19213,65.58544,42.02214,61.19213,67.46987,51.07142,23.40067,84.10852,49.6124,65.89147,67.46987,51.07142,23.40067,36.20689,5.7971,24.46483,43.22541,48.08153,6.5189,0.0,0.0,0.0
54,0.0,0.0,0.0,37.5,67.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24791,44.48529,60.03683,0.0,12.72727,0.0,61.60714,20.08249,20.08249,50.57142,25.0,34.16666,71.03497,31.68103,44.31137,0.0,0.0,0.0,0.0,44.60431,38.67924,58.05471,10.97092,31.92539,0.0,14.70588,36.11111,10.38961,17.24137,0.0,0.0,0.0,0.0,26.69322,11.68658,1.7931,63.17395,33.06205,28.28077,31.79487,26.86567,35.44776,71.14624,39.13043,61.37566,66.66666,73.33333,0.0,43.80165,18.536,7.13207,0.0,0.0,0.0,29.87012,20.77922,31.71806,25.61117,40.91967,14.42734,52.49208,29.42986,70.19657,52.49208,29.42986,70.19657,60.24096,55.35714,100.0,68.60465,45.15503,75.58139,60.24096,55.35714,100.0,50.86206,3.86473,27.21712,40.34772,47.42206,6.19295,0.0,0.0,0.0
55,0.0,0.0,0.0,17.5,52.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72701,52.3897,58.37937,20.83333,7.87878,0.0,51.25,19.72157,19.72157,36.57142,36.0,26.66666,67.36942,33.40517,45.26946,0.0,0.0,0.0,0.0,40.28776,50.0,20.97264,15.03017,33.18705,14.70588,0.0,36.11111,14.28571,17.24137,0.0,0.0,75.0,0.0,29.88047,27.22443,3.72413,47.91454,29.2472,30.72227,30.25641,35.44776,64.92537,64.82213,36.43892,52.91005,71.42857,86.66666,50.0,36.18654,15.46635,7.09433,0.0,5.37634,0.0,33.76623,41.55844,33.03964,24.2724,38.70779,14.2708,57.04113,34.55701,60.52631,57.04113,34.55701,60.52631,61.59638,42.5,15.82491,62.59689,48.44961,86.04651,61.59638,42.5,15.82491,31.89655,8.21256,25.38226,26.55875,22.1223,5.47588,0.0,0.0,0.0
56,0.0,0.0,0.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37325,49.2647,56.53775,0.0,9.69696,0.0,52.5,22.40268,22.40268,35.71428,39.0,20.0,62.57786,27.80172,40.0,0.0,0.0,0.0,0.0,46.04316,40.56603,22.64437,20.13165,47.94295,0.0,0.0,30.55555,19.48051,55.17241,0.0,0.0,0.0,0.0,30.54448,45.28552,1.93103,46.28687,32.09562,28.89114,35.38461,64.92537,51.49253,75.88932,38.71635,58.20105,66.66666,80.0,0.0,36.95395,43.80165,8.26415,5.37634,5.37634,0.0,33.76623,50.64935,44.05286,25.32013,36.20488,22.69762,52.80854,31.76784,52.91693,52.80854,31.76784,52.91693,59.63855,53.57142,10.10101,67.82945,46.31782,67.44186,59.63855,53.57142,10.10101,64.65517,0.0,29.96941,23.92086,20.8633,10.29986,0.0,0.0,0.0
57,0.0,0.0,0.0,20.0,32.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,47.97794,78.6372,0.0,16.36363,0.0,56.96428,24.38772,24.38772,30.57142,39.0,31.66666,47.96358,27.15517,39.88023,0.0,0.0,0.0,0.0,53.95683,54.71698,15.95744,33.90016,60.17553,0.0,0.0,19.44444,15.58441,27.5862,41.66666,0.0,0.0,0.0,20.45152,23.77158,2.06896,37.18209,35.04577,33.06205,37.94871,51.49253,29.85074,60.4743,26.08695,72.48677,61.90476,40.0,0.0,37.66233,36.18654,8.37735,5.37634,12.90322,0.0,19.48051,20.77922,47.57709,23.10826,31.43189,23.55857,54.90506,29.67596,81.99112,54.90506,29.67596,81.99112,48.34337,100.0,9.4276,56.78294,48.64341,62.4031,48.34337,100.0,9.4276,77.5862,9.17874,25.99388,25.41966,21.52278,7.36636,0.0,0.0,0.0
58,0.0,0.0,0.0,12.5,25.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.28412,63.97058,56.35359,0.0,24.84848,0.0,59.46428,25.96029,25.96029,32.0,53.0,29.58333,82.31911,28.87931,38.32335,0.0,0.0,0.0,6.25,54.67625,61.32075,44.52887,34.39385,51.17937,0.0,0.0,27.77777,9.0909,58.62068,0.0,0.0,0.0,0.0,16.99867,24.70119,1.93103,36.77517,35.91047,29.2472,30.76923,29.85074,33.58208,68.37944,31.46997,58.73015,85.71428,66.66666,0.0,37.27863,36.95395,10.6415,12.90322,0.0,0.0,31.16883,29.87012,45.81497,16.9965,33.8766,26.58492,68.4731,26.49712,84.05199,68.4731,26.49712,84.05199,51.50602,61.42857,8.58585,65.89147,47.09302,100.0,51.50602,61.42857,8.58585,72.41379,5.7971,25.68807,20.6235,23.26139,7.04041,0.0,0.0,0.0
59,0.0,0.0,0.0,30.0,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.22562,58.27205,75.6906,0.0,16.96969,0.0,57.32142,24.56818,24.56818,28.0,27.0,24.16666,78.31816,25.53879,33.17365,0.0,0.0,0.0,0.0,57.55395,62.26415,38.75379,27.04333,50.08228,0.0,20.58823,33.33333,6.4935,62.06896,0.0,0.0,0.0,0.0,38.51261,18.72509,2.48275,39.67446,40.3357,32.09562,35.89743,33.58208,27.61194,67.58893,30.22774,55.02645,52.38095,80.0,0.0,33.73671,37.66233,9.84905,0.0,0.0,0.0,38.96103,36.36363,29.51541,18.6263,28.98719,19.67127,75.51424,31.11156,65.15535,75.51424,31.11156,65.15535,67.01807,41.42857,8.7542,62.2093,55.62015,84.10852,67.01807,41.42857,8.7542,100.0,2.41545,24.77064,52.39808,21.70263,8.86571,0.0,0.0,0.0
60,0.0,0.0,0.0,12.5,20.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98328,65.80882,68.69244,20.83333,15.75757,0.0,47.5,24.00103,24.00103,28.0,34.0,29.58333,75.03593,28.34051,58.92215,0.0,0.0,0.0,0.0,60.43165,42.45283,36.47416,25.78167,44.43225,20.58823,0.0,27.77777,10.38961,68.96551,0.0,0.0,0.0,0.0,29.61487,12.749,2.89655,37.94506,36.8769,35.04577,35.89743,27.61194,26.49253,69.96047,23.80952,68.25396,66.66666,60.0,0.0,36.27508,37.27863,9.20754,0.0,0.0,0.0,20.77922,28.57142,30.39647,20.83818,27.18277,16.4623,46.67721,33.90073,55.83386,46.67721,33.90073,55.83386,62.19879,56.07142,11.44781,57.94573,46.89922,68.60465,62.19879,56.07142,11.44781,82.75862,13.04347,19.57186,48.08153,26.4988,12.19035,0.0,0.0,0.0
61,165277,75934,70246,1085,143649,429,10477,143649,70246,8695,702870,56507,227,161,190,14901,70246,30248,8761,702870,56507,143649,491454,56507,20278,4575,1128,283305,902202,70246,64621,51402,53718,45547,5037,60075,92155,35972,34186,60075,8972,260106,241370,217566,149390,51936,14316,1086,398076,64621,127814,217658,147398,14961,18952,31668,11038,45704,6975,48768,558,618,234,29727,49145,86417,419479,81841,158121,92155,6143,87466,1644,303394,27397,18625,3367,68311,217566,34021,8873,90228,105800,6228,6661,5257,15348,6661,5257,15379,357237,594752,205183,357237,594752,205183,361536,190610,50956,433156,224964,149733,361536,190610,51029,173031,149382,446870,308838,82338,50967,550730,34236,1213180
