,캔메이크 시크릿 뷰티 파우더_0,캔메이크 시크릿 뷰티 파우더_1,캔메이크 시크릿 뷰티 파우더_2,어퓨 미네랄     HD 파우더_0,어퓨 미네랄     HD 파우더_1,어퓨 미네랄     HD 파우더_2,더샘 샘물 퍼펙트 포어 팩트_0,더샘 샘물 퍼펙트 포어 팩트_1,더샘 샘물 퍼펙트 포어 팩트_2,시드물 닥터트럽 피지제로 센텔라파우더_0,시드물 닥터트럽 피지제로 센텔라파우더_1,시드물 닥터트럽 피지제로 센텔라파우더_2,지방시 뷰티 프리즘 리브르_0,지방시 뷰티 프리즘 리브르_1,지방시 뷰티 프리즘 리브르_2,로라메르시에 미네랄 파우더  SPF   _0,로라메르시에 미네랄 파우더  SPF   _1,로라메르시에 미네랄 파우더  SPF   _2,에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더_0,에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더_1,에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더_2,마죠리카 마죠르카 프레스트 포어 커버_0,마죠리카 마죠르카 프레스트 포어 커버_1,마죠리카 마죠르카 프레스트 포어 커버_2,미샤 세범 컷 파우더 팩트_0,미샤 세범 컷 파우더 팩트_1,미샤 세범 컷 파우더 팩트_2,미팩토리 뿌숭뿌숭 파우더 팩트_0,미팩토리 뿌숭뿌숭 파우더 팩트_1,미팩토리 뿌숭뿌숭 파우더 팩트_2,나스 소프트 매트 컴플리트 컨실러_0,나스 소프트 매트 컴플리트 컨실러_1,나스 소프트 매트 컴플리트 컨실러_2,나스 래디언트 크리미 컨실러_0,나스 래디언트 크리미 컨실러_1,나스 래디언트 크리미 컨실러_2,맥 스튜디오 컨실러 앤 코렉트 팔레트_0,맥 스튜디오 컨실러 앤 코렉트 팔레트_1,맥 스튜디오 컨실러 앤 코렉트 팔레트_2,페리페라 더블 롱 웨어 커버 컨실러_0,페리페라 더블 롱 웨어 커버 컨실러_1,페리페라 더블 롱 웨어 커버 컨실러_2,웨이크메이크 디파이닝 커버 컨실러_0,웨이크메이크 디파이닝 커버 컨실러_1,웨이크메이크 디파이닝 커버 컨실러_2,에스티 로더 더블웨어 플로리스 컨실러_0,에스티 로더 더블웨어 플로리스 컨실러_1,에스티 로더 더블웨어 플로리스 컨실러_2,홀리카홀리카 하드커버 리퀴드 컨실러  SPF   PA   _0,홀리카홀리카 하드커버 리퀴드 컨실러  SPF   PA   _1,홀리카홀리카 하드커버 리퀴드 컨실러  SPF   PA   _2,클리오 킬 커버 에어리핏 컨실러_0,클리오 킬 커버 에어리핏 컨실러_1,클리오 킬 커버 에어리핏 컨실러_2,더샘 더마 웨어 컨실러  SPF   PA   _0,더샘 더마 웨어 컨실러  SPF   PA   _1,더샘 더마 웨어 컨실러  SPF   PA   _2,에스쁘아 테이핑 컨실러 롱웨어_0,에스쁘아 테이핑 컨실러 롱웨어_1,에스쁘아 테이핑 컨실러 롱웨어_2,메이크업포에버 풀 커버_0,메이크업포에버 풀 커버_1,메이크업포에버 풀 커버_2,이니스프리 마이 컨실러  다크서클 커버 _0,이니스프리 마이 컨실러  다크서클 커버 _1,이니스프리 마이 컨실러  다크서클 커버 _2,나스 스틱 컨실러_0,나스 스틱 컨실러_1,나스 스틱 컨실러_2,로라메르시에 시크릿 카뮤플라지_0,로라메르시에 시크릿 카뮤플라지_1,로라메르시에 시크릿 카뮤플라지_2,맥 프로 롱웨어 컨실러_0,맥 프로 롱웨어 컨실러_1,맥 프로 롱웨어 컨실러_2,이니스프리 마이 컨실러  와이드 커버 _0,이니스프리 마이 컨실러  와이드 커버 _1,이니스프리 마이 컨실러  와이드 커버 _2,더샘 스튜디오 컨실러  SPF    PA   _0,더샘 스튜디오 컨실러  SPF    PA   _1,더샘 스튜디오 컨실러  SPF    PA   _2,바비브라운 인스턴트 풀커버 컨실러_0,바비브라운 인스턴트 풀커버 컨실러_1,바비브라운 인스턴트 풀커버 컨실러_2,마루빌츠 케머플라지 크림_0,마루빌츠 케머플라지 크림_1,마루빌츠 케머플라지 크림_2,삐아 라스트 컨실러_0,삐아 라스트 컨실러_1,삐아 라스트 컨실러_2,에뛰드 글로우 온 베이스  오일볼륨 _0,에뛰드 글로우 온 베이스  오일볼륨 _1,에뛰드 글로우 온 베이스  오일볼륨 _2,이니스프리 심플라벨 틴티드 모이스처라이저  SPF    PA    _0,이니스프리 심플라벨 틴티드 모이스처라이저  SPF    PA    _1,이니스프리 심플라벨 틴티드 모이스처라이저  SPF    PA    _2,나스 래디언스 프라이머  SPF   PA    _0,나스 래디언스 프라이머  SPF   PA    _1,나스 래디언스 프라이머  SPF   PA    _2,에뛰드 글로우 온 베이스  하이드라 _0,에뛰드 글로우 온 베이스  하이드라 _1,에뛰드 글로우 온 베이스  하이드라 _2,입생로랑 뚜쉬 에끌라 블러 프라이머_0,입생로랑 뚜쉬 에끌라 블러 프라이머_1,입생로랑 뚜쉬 에끌라 블러 프라이머_2,더샘 쓰리 엣지 글로우 베이스_0,더샘 쓰리 엣지 글로우 베이스_1,더샘 쓰리 엣지 글로우 베이스_2,겔랑 로르 래디언스 베이스_0,겔랑 로르 래디언스 베이스_1,겔랑 로르 래디언스 베이스_2,코드글로컬러 M  하이드로 프라이머_0,코드글로컬러 M  하이드로 프라이머_1,코드글로컬러 M  하이드로 프라이머_2,에뛰드 피지쏙 포어 프라이머_0,에뛰드 피지쏙 포어 프라이머_1,에뛰드 피지쏙 포어 프라이머_2,미샤 글로우 스킨밤_0,미샤 글로우 스킨밤_1,미샤 글로우 스킨밤_2
52,2.17391,0.0,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,28.0303,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86046,59.375,79.81651,0.0,0.0,0.0,36.8421,42.10526,27.77777,67.30769,88.67924,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,76.31578,44.13793,66.20689,0.0,0.0,0.0,31.88405,21.42857,0.0,38.70967,70.37037,18.18181,0.0,0.0,0.0,0.0,42.85714,75.0,68.62745,26.19047,38.09523,88.0,40.74074,42.42424,0.0,0.0,0.0,0.0,0.0,0.0,32.5,25.0,0.0,0.0,0.0,0.0,45.45454,0.0,20.68965,0.0,0.0,51.06382,0.0,0.0,0.0,0.0,0.0,0.0,38.23529,37.27272,0.0,0.0,0.0,0.0,0.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.90817,46.31173,48.23529
53,2.76679,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,19.69696,7.76699,23.75,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,37.98449,53.125,63.30275,0.0,0.0,0.0,52.63157,68.42105,0.0,63.46153,84.90566,48.21428,0.0,0.0,0.0,0.0,0.0,0.0,52.63157,49.65517,45.51724,0.0,0.0,0.0,42.02898,0.0,0.0,64.51612,51.85185,18.18181,0.0,0.0,0.0,0.0,0.0,0.0,56.86274,40.47619,0.0,0.0,0.0,100.0,0.0,0.0,66.66666,0.0,0.0,0.0,32.5,32.5,0.0,0.0,0.0,0.0,63.63636,0.0,37.93103,0.0,34.04255,31.91489,0.0,0.0,0.0,0.0,0.0,0.0,44.11764,21.81818,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.17825,30.72482,39.25696
54,1.77865,50.0,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13131,7.76699,11.25,0.0,0.0,0.0,0.0,0.0,0.0,43.75,0.0,38.75968,43.75,51.37614,0.0,0.0,0.0,73.68421,0.0,0.0,59.61538,73.5849,44.64285,0.0,0.0,0.0,0.0,0.0,0.0,76.31578,35.86206,56.55172,0.0,0.0,0.0,40.57971,0.0,100.0,41.93548,51.85185,17.04545,0.0,0.0,0.0,0.0,64.28571,0.0,35.29411,30.95238,26.19047,0.0,18.51851,51.51515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.03448,0.0,0.0,34.04255,0.0,0.0,0.0,0.0,0.0,0.0,20.58823,32.72727,10.86956,0.0,0.0,0.0,0.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.13841,31.17382,34.24148
55,2.37154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37373,16.50485,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53488,31.25,50.45871,0.0,0.0,0.0,31.57894,57.89473,50.0,48.07692,100.0,33.92857,0.0,0.0,0.0,0.0,0.0,0.0,75.0,27.5862,57.93103,0.0,0.0,0.0,27.53623,0.0,0.0,22.58064,33.33333,20.45454,0.0,0.0,0.0,0.0,0.0,0.0,25.49019,66.66666,19.04761,72.0,0.0,42.42424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,41.37931,0.0,27.65957,17.02127,0.0,0.0,0.0,0.0,0.0,0.0,38.23529,23.63636,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.91424,20.65426,39.56656
56,2.37154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.42424,17.47572,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53488,48.4375,29.35779,0.0,0.0,0.0,26.31578,36.8421,44.44444,73.07692,75.47169,41.07142,0.0,0.0,0.0,0.0,0.0,0.0,60.52631,49.65517,48.27586,0.0,0.0,0.0,26.08695,0.0,0.0,35.48387,44.44444,14.39393,0.0,100.0,0.0,0.0,64.28571,50.0,52.94117,26.19047,35.71428,44.0,0.0,57.57575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0,27.5862,0.0,23.40425,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,23.63636,23.91304,42.85714,0.0,0.0,38.88888,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.44496,23.28415,35.29411
57,3.16205,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35353,18.4466,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86046,35.9375,51.37614,0.0,0.0,0.0,31.57894,52.63157,94.44444,61.53846,71.69811,50.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73684,48.27586,72.41379,0.0,0.0,0.0,17.3913,0.0,0.0,19.35483,33.33333,12.87878,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,28.57142,19.04761,32.0,22.22222,36.36363,77.77777,0.0,0.0,0.0,0.0,0.0,15.0,32.5,0.0,0.0,0.0,0.0,72.72727,0.0,37.93103,0.0,17.02127,17.02127,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,19.0909,10.86956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.40985,23.66901,40.24767
58,0.98814,31.81818,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,12.37373,13.59223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86046,53.125,47.70642,0.0,0.0,0.0,31.57894,73.68421,33.33333,38.46153,73.5849,25.0,0.0,0.0,0.0,0.0,0.0,0.0,56.57894,37.93103,80.68965,0.0,0.0,0.0,7.24637,0.0,0.0,16.12903,18.51851,14.39393,0.0,0.0,0.0,0.0,71.42857,0.0,33.33333,14.28571,14.28571,64.0,29.62962,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,63.63636,0.0,55.17241,0.0,19.14893,21.27659,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,28.18181,15.21739,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.05941,37.07504,35.78947
59,1.77865,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,17.67676,26.21359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.45736,64.0625,35.77981,0.0,0.0,0.0,63.15789,31.57894,0.0,55.76923,60.37735,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,96.05263,35.17241,57.93103,0.0,0.0,0.0,11.5942,0.0,0.0,35.48387,40.74074,21.5909,0.0,0.0,0.0,0.0,71.42857,37.5,64.70588,14.28571,0.0,68.0,18.51851,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,17.5,25.0,0.0,0.0,0.0,0.0,0.0,50.0,20.68965,0.0,12.76595,10.63829,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.54545,13.04347,35.71428,0.0,0.0,0.0,0.0,33.33333,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.00202,27.06863,47.05882
60,3.16205,40.90909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64646,33.98058,12.5,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,22.48062,87.5,46.78899,0.0,0.0,0.0,63.15789,26.31578,0.0,90.38461,67.92452,33.92857,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.75862,55.86206,0.0,0.0,0.0,20.28985,0.0,88.88888,32.25806,18.51851,25.37878,0.0,0.0,0.0,0.0,78.57142,50.0,47.05882,21.42857,0.0,56.0,0.0,21.21212,55.55555,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,0.0,14.89361,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.81818,0.0,0.0,0.0,0.0,0.0,60.0,0.0,35.71428,86.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03106,27.13277,35.47987
61,978537,134123,73310,463418,23765,152230,290,495,463418,1492,417,463418,9601,17121,126905,44772,14512,463418,30517,463418,3023913,705579,52441,3023913,7090,463418,131663,11942,19546,132162,143986,10775,12555,127472,224,316761,470319,30923,31790,18507,81561,410714,151583,109787,179595,37717,179595,170438,15904,12127,179879,19374,58050,741694,41279,13830,514962,200935,738200,455232,91422,727615,1163666,177167,198306,54586,179595,104430,727630,16185,3023913,157787,412165,10277,727630,54640,177013,91092,23236,88689,179595,96850,2376,159402,9690,8698,22029,784170,179595,66518,363580,94555,38366,205428,142434,514996,316761,1535,40847,25612,363580,468419,4885,112542,3355,9024,367,158271,61819,94555,65907,11613,169531,123867,1086841,33523,377907,261559,4211,210299
