,나스 새틴 립 펜슬_0,나스 새틴 립 펜슬_1,나스 새틴 립 펜슬_2,나스 벨벳 매트 립 펜슬_0,나스 벨벳 매트 립 펜슬_1,나스 벨벳 매트 립 펜슬_2,메이크업포에버 아티스트 립 블러쉬_0,메이크업포에버 아티스트 립 블러쉬_1,메이크업포에버 아티스트 립 블러쉬_2,더페이스샵 크리미 터치 립라이너_0,더페이스샵 크리미 터치 립라이너_1,더페이스샵 크리미 터치 립라이너_2,맥 페이턴트폴리쉬 립 펜슬_0,맥 페이턴트폴리쉬 립 펜슬_1,맥 페이턴트폴리쉬 립 펜슬_2,마몽드 크리미 틴트 컬러 밤 인텐스_0,마몽드 크리미 틴트 컬러 밤 인텐스_1,마몽드 크리미 틴트 컬러 밤 인텐스_2,맥 립 펜슬_0,맥 립 펜슬_1,맥 립 펜슬_2,마몽드 크리미 틴트 컬러밤 글라이드_0,마몽드 크리미 틴트 컬러밤 글라이드_1,마몽드 크리미 틴트 컬러밤 글라이드_2,웨이크메이크 철벽 컬러 립 초크_0,웨이크메이크 철벽 컬러 립 초크_1,웨이크메이크 철벽 컬러 립 초크_2,더페이스샵 플랫 벨벳 스틱_0,더페이스샵 플랫 벨벳 스틱_1,더페이스샵 플랫 벨벳 스틱_2,레브론 컬러버스트 매트밤_0,레브론 컬러버스트 매트밤_1,레브론 컬러버스트 매트밤_2,에뛰드 소프트 터치 오토 립 라이너 AD_0,에뛰드 소프트 터치 오토 립 라이너 AD_1,에뛰드 소프트 터치 오토 립 라이너 AD_2,어퓨 컬러 립 펜슬  매트 _0,어퓨 컬러 립 펜슬  매트 _1,어퓨 컬러 립 펜슬  매트 _2,미샤 립펜슬 이탈프리즘   매트_0,미샤 립펜슬 이탈프리즘   매트_1,미샤 립펜슬 이탈프리즘   매트_2,마몽드 크리미 틴트 컬러 밤 라이트_0,마몽드 크리미 틴트 컬러 밤 라이트_1,마몽드 크리미 틴트 컬러 밤 라이트_2,부르조아 써니스틱_0,부르조아 써니스틱_1,부르조아 써니스틱_2,미샤 립펜슬 이탈프리즘   멜티_0,미샤 립펜슬 이탈프리즘   멜티_1,미샤 립펜슬 이탈프리즘   멜티_2,스킨푸드 비타 컬러 딜리셔스 스트로 벨벳 _0,스킨푸드 비타 컬러 딜리셔스 스트로 벨벳 _1,스킨푸드 비타 컬러 딜리셔스 스트로 벨벳 _2,더샘 샘물 스머지 립 크레용_0,더샘 샘물 스머지 립 크레용_1,더샘 샘물 스머지 립 크레용_2,손앤박 립 크레용_0,손앤박 립 크레용_1,손앤박 립 크레용_2,롬앤 글래스팅 워터 글로스_0,롬앤 글래스팅 워터 글로스_1,롬앤 글래스팅 워터 글로스_2,RMK 립 젤리 글로스_0,RMK 립 젤리 글로스_1,RMK 립 젤리 글로스_2,롬앤 립매터_0,롬앤 립매터_1,롬앤 립매터_2,에뛰드 앵두알 촉촉 립 글로우_0,에뛰드 앵두알 촉촉 립 글로우_1,에뛰드 앵두알 촉촉 립 글로우_2,더샘 샘물 세럼 립글로스_0,더샘 샘물 세럼 립글로스_1,더샘 샘물 세럼 립글로스_2,나스 립 글로스_0,나스 립 글로스_1,나스 립 글로스_2,샤넬 루쥬 코코 글로스_0,샤넬 루쥬 코코 글로스_1,샤넬 루쥬 코코 글로스_2,디올 어딕트 립 맥시마이저_0,디올 어딕트 립 맥시마이저_1,디올 어딕트 립 맥시마이저_2,에센스 샤인 샤인 샤인 립글로스_0,에센스 샤인 샤인 샤인 립글로스_1,에센스 샤인 샤인 샤인 립글로스_2,맥 크림쉰 글라스_0,맥 크림쉰 글라스_1,맥 크림쉰 글라스_2,랑콤 압솔뤼 글로스 크림_0,랑콤 압솔뤼 글로스 크림_1,랑콤 압솔뤼 글로스 크림_2,홀리카홀리카 멀티 글로이 부스터_0,홀리카홀리카 멀티 글로이 부스터_1,홀리카홀리카 멀티 글로이 부스터_2,에스티 로더 퓨어 칼라 엔비 립 글로스_0,에스티 로더 퓨어 칼라 엔비 립 글로스_1,에스티 로더 퓨어 칼라 엔비 립 글로스_2,스틸라 뷰티 보스 립 글로스_0,스틸라 뷰티 보스 립 글로스_1,스틸라 뷰티 보스 립 글로스_2,디올 어딕트 울트라 글로스_0,디올 어딕트 울트라 글로스_1,디올 어딕트 울트라 글로스_2,어퓨 와사비야 립 플럼퍼_0,어퓨 와사비야 립 플럼퍼_1,어퓨 와사비야 립 플럼퍼_2,에뛰드 플럼핑 펄 시럽_0,에뛰드 플럼핑 펄 시럽_1,에뛰드 플럼핑 펄 시럽_2,미샤 펄 인 러브 글로스_0,미샤 펄 인 러브 글로스_1,미샤 펄 인 러브 글로스_2,듀왑 립 베놈 시리즈_0,듀왑 립 베놈 시리즈_1,듀왑 립 베놈 시리즈_2,디올 어딕트 립 글로스_0,디올 어딕트 립 글로스_1,디올 어딕트 립 글로스_2
52,1.94805,48.8372,32.0,19.31818,23.22274,22.19512,43.71257,26.08695,32.70509,0.0,0.0,0.0,0.0,0.0,0.0,26.67745,26.23152,16.42352,43.85964,27.8481,59.49367,0.0,8.30815,13.82352,27.28813,22.55244,50.43859,62.91793,5.73333,28.81597,22.72727,13.63636,0.0,0.0,0.0,0.0,0.0,5.97014,0.0,17.2043,23.65591,0.0,11.3293,7.40181,56.09756,44.18604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.90909,0.0,0.0,52.85171,32.25806,54.54545,27.98053,28.95377,14.72019,28.78787,76.47058,22.95081,37.72727,21.42857,39.13043,0.0,0.0,0.0,0.0,0.0,0.0,15.89403,63.88888,71.25,71.21212,15.1056,23.07692,41.17647,57.35294,41.93548,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61538,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04347,0.0,23.62459,0.0,32.5,0.0,0.0,0.0,0.0,61.90476,0.0
53,2.38095,51.16279,28.0,21.5909,33.17535,21.95121,40.71856,31.30434,32.48337,0.0,0.0,0.0,0.0,0.0,0.0,28.81813,34.60591,32.28235,50.0,32.91139,49.36708,0.0,6.94864,12.94117,22.20338,24.12587,59.35672,100.0,4.66666,26.96148,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,3.48258,0.0,6.45161,11.82795,21.50537,10.49848,10.19637,46.34146,20.93023,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81818,0.0,0.0,47.14828,39.51612,75.0,57.90754,27.98053,11.67883,16.66666,79.41176,24.18032,42.27272,8.92857,46.95652,0.0,0.0,0.0,0.0,0.0,0.0,16.55629,27.77777,58.75,73.59963,14.69237,19.23076,27.20588,44.85294,0.0,0.0,100.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,9.0909,0.0,0.0,0.0,0.0,0.0,15.38461,0.0,23.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97411,0.0,25.0,0.0,0.0,0.0,0.0,38.09523,0.0
54,2.38095,44.18604,60.0,22.15909,25.59241,24.87804,29.64071,23.47826,28.2705,0.0,0.0,0.0,0.0,0.0,0.0,26.29969,50.36945,17.41176,34.21052,24.05063,56.96202,0.0,5.74018,18.52941,33.38983,23.95104,80.11695,31.59878,8.53333,24.39372,43.18181,0.0,0.0,0.0,0.0,0.0,0.0,5.47263,0.0,18.27956,48.38709,6.45161,8.76132,45.24169,56.09756,18.60465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.71863,21.77419,77.27272,35.15815,57.90754,12.53041,19.69696,58.82352,22.54098,43.63636,8.92857,56.52173,0.0,0.0,0.0,0.0,0.0,0.0,26.49006,50.0,43.75,74.74747,15.19742,23.07692,29.41176,44.11764,58.06451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6923,23.33333,57.14285,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,14.49275,0.0,17.47572,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,67.44186,48.0,26.70454,35.54502,24.87804,10.32934,27.82608,25.27716,0.0,0.0,0.0,0.0,34.04255,0.0,18.94225,38.42364,20.18823,57.01754,26.58227,48.10126,0.0,6.87311,10.0,34.57627,24.12587,80.55555,15.6231,6.66666,61.19828,27.27272,43.18181,0.0,0.0,0.0,0.0,0.0,9.95024,0.0,0.0,75.26881,0.0,16.31419,30.66465,36.58536,32.55813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.53612,45.96774,59.0909,28.5888,35.15815,10.09732,18.18181,70.58823,15.9836,46.81818,0.0,55.65217,0.0,0.0,0.0,0.0,0.0,0.0,25.16556,36.11111,80.0,67.53902,16.25344,19.23076,25.0,44.11764,32.25806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30769,20.0,52.38095,66.66666,31.03448,0.0,0.0,0.0,0.0,0.0,15.94202,0.0,34.3042,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2.1645,60.46511,80.0,24.43181,29.85781,22.68292,6.73652,33.47826,26.49667,0.0,63.63636,0.0,0.0,0.0,0.0,17.46717,40.64039,22.72941,48.24561,36.70886,43.03797,0.0,6.94864,15.29411,34.74576,17.48251,100.0,20.92401,6.66666,40.51355,40.90909,27.27272,0.0,0.0,0.0,0.0,0.0,7.46268,0.0,7.52688,100.0,11.82795,17.3716,28.77643,48.78048,25.58139,62.5,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1825,41.12903,27.27272,18.12652,28.5888,10.58394,10.60606,70.58823,18.03278,38.63636,17.85714,58.26086,0.0,0.0,0.0,0.0,0.0,0.0,19.86754,61.11111,42.5,54.95867,18.73278,0.0,17.64705,21.32352,38.70967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.60606,0.0,0.0,0.0,0.0,0.0,0.0,53.33333,0.0,0.0,75.86206,0.0,0.0,0.0,0.0,13.04347,13.04347,0.0,31.39158,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0
57,2.38095,34.88372,60.0,32.95454,31.75355,14.63414,4.49101,29.13043,53.99113,0.0,0.0,0.0,0.0,0.0,0.0,16.49577,31.03448,99.62352,41.22807,22.78481,41.77215,0.0,4.15407,7.05882,27.45762,18.88111,84.06432,30.63829,5.46666,38.80171,20.45454,40.90909,0.0,0.0,0.0,0.0,0.0,5.97014,0.0,0.0,24.73118,30.10752,100.0,33.6858,31.70731,30.23255,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77566,44.35483,61.36363,19.46472,18.12652,11.07055,13.63636,91.17647,18.03278,36.81818,8.92857,40.86956,0.0,0.0,0.0,0.0,0.0,0.0,24.50331,55.55555,62.5,60.00918,17.63085,0.0,16.91176,41.17647,35.48387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,33.33333,37.93103,64.70588,0.0,0.0,0.0,8.69565,23.1884,0.0,16.82847,0.0,12.5,0.0,0.0,0.0,0.0,47.61904,0.0
58,4.329,46.51162,64.0,31.25,31.75355,21.46341,5.53892,20.0,32.03991,0.0,0.0,0.0,0.0,0.0,0.0,15.77621,43.96551,89.45882,44.73684,39.2405,37.97468,0.0,3.92749,18.23529,26.61016,18.53146,69.59064,10.10334,5.73333,44.36519,15.90909,20.45454,0.0,0.0,0.0,0.0,0.0,2.98507,0.0,5.37634,7.52688,24.73118,68.58006,13.89728,46.34146,37.2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.11406,39.51612,72.72727,17.51824,19.46472,17.88321,21.21212,73.52941,15.16393,49.0909,12.5,32.17391,0.0,0.0,0.0,0.0,0.0,0.0,19.86754,88.88888,51.25,56.24426,18.08999,0.0,25.0,48.52941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.57575,0.0,0.0,0.0,0.0,0.0,26.92307,20.0,23.80952,0.0,0.0,52.94117,0.0,0.0,0.0,0.0,17.3913,0.0,20.38834,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.7316,30.23255,84.0,23.86363,30.33175,20.4878,10.02994,17.3913,29.04656,0.0,0.0,0.0,0.0,0.0,0.0,14.44504,37.06896,100.0,42.10526,22.78481,30.37974,0.0,6.34441,15.58823,24.23728,17.48251,53.50877,18.50455,5.2,43.50927,13.63636,15.90909,0.0,0.0,0.0,0.0,0.0,4.97512,0.0,0.0,17.2043,16.12903,70.92145,9.89425,34.14634,23.25581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.54752,39.51612,75.0,15.32846,17.51824,12.2871,24.24242,82.35294,26.2295,50.90909,14.28571,33.91304,0.0,0.0,100.0,0.0,0.0,0.0,33.77483,94.44444,53.75,47.97979,17.99816,38.46153,22.79411,64.70588,22.58064,0.0,0.0,50.0,0.0,72.72727,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,17.30769,20.0,71.42857,0.0,34.48275,0.0,0.0,0.0,0.0,7.24637,13.04347,0.0,11.00323,0.0,27.5,0.0,0.0,0.0,0.0,23.80952,0.0
60,3.4632,51.16279,80.0,25.0,27.48815,37.80487,5.38922,23.47826,25.16629,0.0,0.0,0.0,0.0,0.0,0.0,19.42795,42.73399,87.62352,39.47368,22.78481,34.17721,0.0,4.60725,14.11764,21.01694,16.95804,40.05847,13.2158,5.46666,35.23537,0.0,13.63636,0.0,0.0,0.0,0.0,0.0,2.48756,0.0,0.0,6.45161,0.0,64.27492,9.06344,36.58536,44.18604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.62737,37.90322,97.72727,14.84184,15.32846,13.74695,12.12121,67.64705,52.45901,46.36363,19.64285,33.91304,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.44444,41.25,47.88797,15.56473,23.07692,25.73529,49.2647,25.80645,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,62.5,15.15151,0.0,0.0,0.0,0.0,0.0,23.07692,23.33333,28.57142,0.0,24.13793,29.41176,0.0,0.0,0.0,0.0,8.69565,0.0,11.65048,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0
61,32547,1195671,104430,32547,1352,27205,10336,68311,10442,75049,1359029,6980,249,98609,10669,394212,117314,1012357,98609,10669,312640,573399,10159,117314,138973,6817,1653,40074,75052,30379,20989,25684,38759,11699,37400,10150,169894,348271,93155,5430,14561,2452,1012357,67948,117314,78394,53336,20569,243,3340,31161,13740,31631,23983,71223,56774,326731,18096,1280,10911941,118746,84117,5076,1859,16855,189148,19689,21507,146437,9926,71219,133987,56774,15196,71219,3868,104430,53793,38347,4999,5257,4884,9765,90135,86276,1927408,71219,20238,60999,141801,1054,791173,92155,217451,27153,637628,88251,70233,36739,2700,16843,2716,84446,75280,116993,18638,2321,90135,2536,3818,90135,8656,567,619,6018,45260,97188,84446,271016,75280
