,네이처리퍼블릭 바이 플라워 립 컨실러_0,네이처리퍼블릭 바이 플라워 립 컨실러_1,네이처리퍼블릭 바이 플라워 립 컨실러_2,포니이펙트 매트 립 부스팅 프라이머_0,포니이펙트 매트 립 부스팅 프라이머_1,포니이펙트 매트 립 부스팅 프라이머_2,더샘 커버 퍼펙션 립 컨실러_0,더샘 커버 퍼펙션 립 컨실러_1,더샘 커버 퍼펙션 립 컨실러_2,토니모리 페이스믹스 프라이머 립 컨실러_0,토니모리 페이스믹스 프라이머 립 컨실러_1,토니모리 페이스믹스 프라이머 립 컨실러_2,라네즈 립프라이머_0,라네즈 립프라이머_1,라네즈 립프라이머_2,겔랑 키스키스 립 리프트_0,겔랑 키스키스 립 리프트_1,겔랑 키스키스 립 리프트_2,에뛰드 미니 투 매치 립스틱  립 컨실러 _0,에뛰드 미니 투 매치 립스틱  립 컨실러 _1,에뛰드 미니 투 매치 립스틱  립 컨실러 _2,이니스프리 톡톡 립 컨실러_0,이니스프리 톡톡 립 컨실러_1,이니스프리 톡톡 립 컨실러_2,케이트 CC 립 프라이머  SPF   PA  _0,케이트 CC 립 프라이머  SPF   PA  _1,케이트 CC 립 프라이머  SPF   PA  _2,케이트 CC 립 프라이머 틴트  SPF   PA  _0,케이트 CC 립 프라이머 틴트  SPF   PA  _1,케이트 CC 립 프라이머 틴트  SPF   PA  _2,세컨디자인 퍼스트 립밤 리스토어 앤 수딩_0,세컨디자인 퍼스트 립밤 리스토어 앤 수딩_1,세컨디자인 퍼스트 립밤 리스토어 앤 수딩_2,카멕스 모이스처라이징 립밤 클래식_0,카멕스 모이스처라이징 립밤 클래식_1,카멕스 모이스처라이징 립밤 클래식_2,이니스프리 그린티 립 슬리핑 마스크_0,이니스프리 그린티 립 슬리핑 마스크_1,이니스프리 그린티 립 슬리핑 마스크_2,시드물 호호바 립 에센스_0,시드물 호호바 립 에센스_1,시드물 호호바 립 에센스_2,멘소래담 메디케이티드 립젤_0,멘소래담 메디케이티드 립젤_1,멘소래담 메디케이티드 립젤_2,유리아쥬 배리어덤 시카 레브르_0,유리아쥬 배리어덤 시카 레브르_1,유리아쥬 배리어덤 시카 레브르_2,아리따움 진저 슈가 오버나이트 립 마스크_0,아리따움 진저 슈가 오버나이트 립 마스크_1,아리따움 진저 슈가 오버나이트 립 마스크_2,라네즈 립 슬리핑 마스크_0,라네즈 립 슬리핑 마스크_1,라네즈 립 슬리핑 마스크_2,헤라 센슈얼 스파이시 누드 밤_0,헤라 센슈얼 스파이시 누드 밤_1,헤라 센슈얼 스파이시 누드 밤_2,후르디아 블루베리 하이드레이팅 허니 립 밤_0,후르디아 블루베리 하이드레이팅 허니 립 밤_1,후르디아 블루베리 하이드레이팅 허니 립 밤_2,바세린 미니 립테라피 오리지널_0,바세린 미니 립테라피 오리지널_1,바세린 미니 립테라피 오리지널_2,바이오더마 아토덤 립스틱_0,바이오더마 아토덤 립스틱_1,바이오더마 아토덤 립스틱_2,바비브라운 엑스트라 립 틴트_0,바비브라운 엑스트라 립 틴트_1,바비브라운 엑스트라 립 틴트_2,블리스텍스 데일리 립 컨디셔너 립밤_0,블리스텍스 데일리 립 컨디셔너 립밤_1,블리스텍스 데일리 립 컨디셔너 립밤_2,바세린 미니 립 테라피 코코아버터_0,바세린 미니 립 테라피 코코아버터_1,바세린 미니 립 테라피 코코아버터_2,아쿠아퍼 립 리페어_0,아쿠아퍼 립 리페어_1,아쿠아퍼 립 리페어_2,블리스텍스 립 메덱스_0,블리스텍스 립 메덱스_1,블리스텍스 립 메덱스_2,카멕스 모이스처라이징 립밤 체리 스틱_0,카멕스 모이스처라이징 립밤 체리 스틱_1,카멕스 모이스처라이징 립밤 체리 스틱_2,클라랑스 인스턴트 라이트 립 컴포트 오일_0,클라랑스 인스턴트 라이트 립 컴포트 오일_1,클라랑스 인스턴트 라이트 립 컴포트 오일_2,카멕스 모이스처라이징 립밤 체리 단지형_0,카멕스 모이스처라이징 립밤 체리 단지형_1,카멕스 모이스처라이징 립밤 체리 단지형_2,웨이크메이크 리얼젤 핏 라이너_0,웨이크메이크 리얼젤 핏 라이너_1,웨이크메이크 리얼젤 핏 라이너_2,비오엠 원더프루프 펜 아이라이너_0,비오엠 원더프루프 펜 아이라이너_1,비오엠 원더프루프 펜 아이라이너_2,키스미 히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵_0,키스미 히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵_1,키스미 히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵_2,에스쁘아 브론즈 페인팅 워터프루프 아이 펜슬_0,에스쁘아 브론즈 페인팅 워터프루프 아이 펜슬_1,에스쁘아 브론즈 페인팅 워터프루프 아이 펜슬_2,클리오 샤프 쏘 심플 워터프루프 펜슬 라이너_0,클리오 샤프 쏘 심플 워터프루프 펜슬 라이너_1,클리오 샤프 쏘 심플 워터프루프 펜슬 라이너_2,베르사유의장미리퀴드 아이라이너_0,베르사유의장미리퀴드 아이라이너_1,베르사유의장미리퀴드 아이라이너_2,프로에잇청담 리퀴드 디파인 라이너_0,프로에잇청담 리퀴드 디파인 라이너_1,프로에잇청담 리퀴드 디파인 라이너_2,키스미 히로인 메이크 스무스 리퀴드 아이라이너_0,키스미 히로인 메이크 스무스 리퀴드 아이라이너_1,키스미 히로인 메이크 스무스 리퀴드 아이라이너_2,베르사유의장미프린세스 앙투아네트 리퀴드 아이라이너 브라운_0,베르사유의장미프린세스 앙투아네트 리퀴드 아이라이너 브라운_1,베르사유의장미프린세스 앙투아네트 리퀴드 아이라이너 브라운_2,삐아 라스트 오토 젤 아이라이너 슬림_0,삐아 라스트 오토 젤 아이라이너 슬림_1,삐아 라스트 오토 젤 아이라이너 슬림_2
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.46788,82.8125,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,12.06747,69.84924,15.11052,31.45661,90.32697,74.6594,0.0,0.0,0.0,0.0,0.0,0.0,21.875,0.0,43.75,49.17149,85.44303,79.06118,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,75.0,72.72727,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,0.0,94.11764,0.0,60.9756,15.18324,28.26086,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,47.05882,0.0,0.0,0.0,0.0,32.55813,47.61904,52.77777
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,33.25688,90.625,47.82608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,100.0,15.22491,92.08542,12.33916,33.2128,80.92643,63.35149,0.0,0.0,0.0,0.0,0.0,0.0,42.1875,0.0,43.75,45.98177,79.06118,85.54852,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,42.10526,41.66666,100.0,0.0,47.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.11764,0.0,69.51219,10.4712,56.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35294,14.70588,0.0,0.0,0.0,0.0,41.86046,28.57142,44.44444
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66055,51.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.19204,99.24623,26.62487,33.31611,72.07084,53.13351,0.0,0.0,0.0,0.0,0.0,0.0,59.375,0.0,50.0,44.07622,85.54852,83.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8421,0.0,100.0,0.0,42.10526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.70588,0.0,95.12195,8.90052,56.52173,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,35.29411,0.0,0.0,0.0,0.0,30.23255,47.61904,41.66666
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59633,65.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33333,25.0,17.5173,100.0,30.71593,39.10123,68.11989,52.04359,0.0,0.0,0.0,0.0,0.0,0.0,60.9375,0.0,50.0,35.04556,83.1751,93.98734,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,47.36842,41.66666,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.31707,15.18324,58.69565,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235,14.70588,31.57894,0.0,0.0,0.0,55.81395,52.38095,69.44444
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53211,82.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66666,80.0,12.97577,99.74874,24.18343,31.04338,55.85831,46.45776,0.0,0.0,0.0,0.0,0.0,0.0,23.4375,0.0,75.0,37.65534,93.98734,86.23417,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,36.8421,41.66666,81.81818,28.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,37.80487,10.99476,89.13043,0.0,0.0,92.30769,0.0,0.0,0.0,0.0,0.0,0.0,20.58823,17.64705,0.0,0.0,0.0,0.0,37.2093,28.57142,25.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,23.39449,79.6875,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,65.0,12.37024,98.99497,31.30979,32.69628,58.03814,42.09809,0.0,0.0,0.0,0.0,0.0,0.0,23.4375,0.0,28.125,46.31317,86.23417,81.69831,0.0,0.0,0.0,0.0,0.0,0.0,50.0,63.15789,50.0,72.72727,24.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.56097,16.23036,41.30434,37.5,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,0.0,0.0,0.0,0.0,0.0,34.88372,28.57142,55.55555
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.41284,65.625,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33333,45.0,9.16955,99.87437,26.65786,31.3533,74.6594,44.5504,100.0,0.0,0.0,0.0,0.0,0.0,12.5,41.37931,37.5,36.78541,81.69831,68.24894,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,26.31578,41.66666,90.90909,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,0.0,32.92682,5.75916,41.30434,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.29411,35.29411,0.0,0.0,0.0,0.0,58.13953,28.57142,55.55555
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.90825,64.0625,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33333,50.0,8.30449,75.87939,26.52589,36.82851,63.35149,38.28337,0.0,0.0,0.0,0.0,0.0,0.0,26.5625,0.0,43.75,36.82684,68.24894,62.39451,0.0,0.0,0.0,0.0,0.0,0.0,50.0,68.42105,50.0,63.63636,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.68292,8.90052,47.82608,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,26.47058,26.31578,0.0,0.0,0.0,48.8372,0.0,80.55555
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53211,53.125,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,65.0,8.91003,88.69346,33.58627,35.79545,53.13351,63.62397,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,100.0,30.40596,62.39451,68.88185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.23529,0.0,41.46341,8.90052,54.34782,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,17.64705,52.63157,0.0,0.0,0.0,65.11627,47.61904,44.44444
61,138193,670609,6570,171669,9261,58853,422488,21355,19555,68330,1086841,111431,3602630,4385,215871,184201,3894,180964,52612,244171,9082,1508,177167,54640,3602630,105461,901891,3602639,342532,212391,730,251103,276024,2088,28553,513024,1181076,33137,317300,2207,1096,577324,49129,2512,59466,64238,308676,1822670,3259,1467894,6352,33137,55215,1467894,224964,149733,433156,149610,3517,6958,257235,4554,513024,28553,49129,577324,140818,24200,3005,577324,3963,513024,4558,257235,513024,988,7259,88,3963,49129,577324,49129,2088,513024,39,49524,577324,49129,513024,2088,1449737,47674,18160,139,77,105479,105649,5931667,105479,348462,738200,15502,3989,141158,6908,805425,105479,47674,61038,21124,1152137,105649,1449737,105479,805425,63071,105479,31668,339199,3321112
