,피몽쉐 아쿠아 블레미쉬 커버 밤_0,피몽쉐 아쿠아 블레미쉬 커버 밤_1,피몽쉐 아쿠아 블레미쉬 커버 밤_2,미샤 M 퍼펙트 블랑 비비_0,미샤 M 퍼펙트 블랑 비비_1,미샤 M 퍼펙트 블랑 비비_2,토니모리 결 고운 비비크림  SPF   PA   _0,토니모리 결 고운 비비크림  SPF   PA   _1,토니모리 결 고운 비비크림  SPF   PA   _2,미샤 M 퍼펙트 커버 비비 크림 RX  SPF    PA    _0,미샤 M 퍼펙트 커버 비비 크림 RX  SPF    PA    _1,미샤 M 퍼펙트 커버 비비 크림 RX  SPF    PA    _2,미바 이온 칼슘 미네랄 비비 크림  SPF    PA    _0,미바 이온 칼슘 미네랄 비비 크림  SPF    PA    _1,미바 이온 칼슘 미네랄 비비 크림  SPF    PA    _2,클레어스 일루미네이팅 서플 블레미쉬 크림  SPF   PA   _0,클레어스 일루미네이팅 서플 블레미쉬 크림  SPF   PA   _1,클레어스 일루미네이팅 서플 블레미쉬 크림  SPF   PA   _2,히스토랩 선 샤인 블레미쉬 밤  SPF   PA   _0,히스토랩 선 샤인 블레미쉬 밤  SPF   PA   _1,히스토랩 선 샤인 블레미쉬 밤  SPF   PA   _2,셀퓨전씨 스킨 블레미쉬 밤_0,셀퓨전씨 스킨 블레미쉬 밤_1,셀퓨전씨 스킨 블레미쉬 밤_2,한스킨 프리미엄 수퍼 매직 비비 크림  SPF   PA   _0,한스킨 프리미엄 수퍼 매직 비비 크림  SPF   PA   _1,한스킨 프리미엄 수퍼 매직 비비 크림  SPF   PA   _2,크리니크 수퍼 시티 블록 BB 쿠션 컴팩트  SPF   PA    _0,크리니크 수퍼 시티 블록 BB 쿠션 컴팩트  SPF   PA    _1,크리니크 수퍼 시티 블록 BB 쿠션 컴팩트  SPF   PA    _2,미샤 미사 초보양 비비크림  SPF   PA   _0,미샤 미사 초보양 비비크림  SPF   PA   _1,미샤 미사 초보양 비비크림  SPF   PA   _2,슈에무라 워터 글로우 BB 크림_0,슈에무라 워터 글로우 BB 크림_1,슈에무라 워터 글로우 BB 크림_2,BRTC 쟈스민 워터 비비크림  SPF   _0,BRTC 쟈스민 워터 비비크림  SPF   _1,BRTC 쟈스민 워터 비비크림  SPF   _2,시드물 메가 펩타이드 에코 하이드로 수딩비비크림_0,시드물 메가 펩타이드 에코 하이드로 수딩비비크림_1,시드물 메가 펩타이드 에코 하이드로 수딩비비크림_2,알렉산더킴스코 허벌 비앰비 크림_0,알렉산더킴스코 허벌 비앰비 크림_1,알렉산더킴스코 허벌 비앰비 크림_2,스와니코코 펩타이드 BB크림  퍼멘테이션 펩타인 블레미쉬 밤 _0,스와니코코 펩타이드 BB크림  퍼멘테이션 펩타인 블레미쉬 밤 _1,스와니코코 펩타이드 BB크림  퍼멘테이션 펩타인 블레미쉬 밤 _2,스킨79 인젝션 쿠션비비  SPF    PA    _0,스킨79 인젝션 쿠션비비  SPF    PA    _1,스킨79 인젝션 쿠션비비  SPF    PA    _2,닥터자르트 더메이크업 리쥬비네이팅 뷰티 밤  SPF   PA   _0,닥터자르트 더메이크업 리쥬비네이팅 뷰티 밤  SPF   PA   _1,닥터자르트 더메이크업 리쥬비네이팅 뷰티 밤  SPF   PA   _2,스킨79 디 오리엔탈 골드플러스 비비크림  SPF   PA   _0,스킨79 디 오리엔탈 골드플러스 비비크림  SPF   PA   _1,스킨79 디 오리엔탈 골드플러스 비비크림  SPF   PA   _2,Dr.G 슈퍼 라이트 브라이트닝 밤  SPF   PA   _0,Dr.G 슈퍼 라이트 브라이트닝 밤  SPF   PA   _1,Dr.G 슈퍼 라이트 브라이트닝 밤  SPF   PA   _2,부르조아     퍼펙트 CC크림_0,부르조아     퍼펙트 CC크림_1,부르조아     퍼펙트 CC크림_2,바닐라코 잇 래디언트 씨씨 커버 크림  SPF   PA   _0,바닐라코 잇 래디언트 씨씨 커버 크림  SPF   PA   _1,바닐라코 잇 래디언트 씨씨 커버 크림  SPF   PA   _2,설화수 CC유액_0,설화수 CC유액_1,설화수 CC유액_2,숨37˚ 에어라이징TF 씨씨크림  SPF   PA   _0,숨37˚ 에어라이징TF 씨씨크림  SPF   PA   _1,숨37˚ 에어라이징TF 씨씨크림  SPF   PA   _2,숨37˚ 워터 풀 씨씨쿠션 퍼펙트 피니쉬  SPF    PA    _0,숨37˚ 워터 풀 씨씨쿠션 퍼펙트 피니쉬  SPF    PA    _1,숨37˚ 워터 풀 씨씨쿠션 퍼펙트 피니쉬  SPF    PA    _2,에스케이투 애트모스피어 CC 크림  SPF   PA    _0,에스케이투 애트모스피어 CC 크림  SPF   PA    _1,에스케이투 애트모스피어 CC 크림  SPF   PA    _2,숨37˚ 선 어웨이 쿨링 선 씨씨  SPF    PA    _0,숨37˚ 선 어웨이 쿨링 선 씨씨  SPF    PA    _1,숨37˚ 선 어웨이 쿨링 선 씨씨  SPF    PA    _2,프리메라 워터리 CC쿠션  SPF    PA    _0,프리메라 워터리 CC쿠션  SPF    PA    _1,프리메라 워터리 CC쿠션  SPF    PA    _2,VT COSMETICS 블랙 픽스온 씨씨쿠션  SPF   PA   _0,VT COSMETICS 블랙 픽스온 씨씨쿠션  SPF   PA   _1,VT COSMETICS 블랙 픽스온 씨씨쿠션  SPF   PA   _2,아가타 코스메틱 블랑 씨씨 팩트_0,아가타 코스메틱 블랑 씨씨 팩트_1,아가타 코스메틱 블랑 씨씨 팩트_2,홀리카홀리카 페이스   체인지 씨씨크림  SPF   PA   _0,홀리카홀리카 페이스   체인지 씨씨크림  SPF   PA   _1,홀리카홀리카 페이스   체인지 씨씨크림  SPF   PA   _2,VT COSMETICS 화이트 글로우 씨씨 쿠션   SPF   PA    _0,VT COSMETICS 화이트 글로우 씨씨 쿠션   SPF   PA    _1,VT COSMETICS 화이트 글로우 씨씨 쿠션   SPF   PA    _2,시크릿키 텔링유 CC크림_0,시크릿키 텔링유 CC크림_1,시크릿키 텔링유 CC크림_2,라비다 루미너스 솔루션 CC크림  SPF   PA   _0,라비다 루미너스 솔루션 CC크림  SPF   PA   _1,라비다 루미너스 솔루션 CC크림  SPF   PA   _2,시크릿키 내추럴 CC 쿠션_0,시크릿키 내추럴 CC 쿠션_1,시크릿키 내추럴 CC 쿠션_2,포렌코즈 풀 커버 쿠션  SPF    PA    _0,포렌코즈 풀 커버 쿠션  SPF    PA    _1,포렌코즈 풀 커버 쿠션  SPF    PA    _2,지방시 뷰티 렝뗑뽀렐 블라썸 프레시 페이스 컴팩트 크림 멀티 핑크 톤업 CC   SPF   PA  _0,지방시 뷰티 렝뗑뽀렐 블라썸 프레시 페이스 컴팩트 크림 멀티 핑크 톤업 CC   SPF   PA  _1,지방시 뷰티 렝뗑뽀렐 블라썸 프레시 페이스 컴팩트 크림 멀티 핑크 톤업 CC   SPF   PA  _2,반트 36.5 펄 브라이트닝 CC크림  SPF   PA    _0,반트 36.5 펄 브라이트닝 CC크림  SPF   PA    _1,반트 36.5 펄 브라이트닝 CC크림  SPF   PA    _2,싸이닉 비타에이드 커버쿠션CC_0,싸이닉 비타에이드 커버쿠션CC_1,싸이닉 비타에이드 커버쿠션CC_2,토니모리 내추럴스 산양유 맑은 씨씨크림  SPF   PA   _0,토니모리 내추럴스 산양유 맑은 씨씨크림  SPF   PA   _1,토니모리 내추럴스 산양유 맑은 씨씨크림  SPF   PA   _2
50,18.96551,0.0,25.71428,12.21374,25.95419,25.95419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.80645,26.53061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.31034,42.71844,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,17.24137,0.0,30.0,5.34351,13.74045,13.74045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,32.25806,36.73469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20689,33.98058,47.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,17.24137,0.0,17.14285,6.10687,20.61068,20.61068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,29.03225,22.44897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24137,51.45631,49.1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,25.86206,0.0,22.85714,9.1603,14.50381,14.50381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,32.25806,10.20408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13793,45.63106,54.38596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,10.0,5.34351,12.97709,12.97709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,22.58064,10.20408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.72413,70.87378,42.10526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,17.24137,0.0,21.42857,9.1603,5.34351,5.34351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,22.58064,40.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.68965,46.60194,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,17.24137,0.0,20.0,10.68702,4.58015,4.58015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19047,38.70967,10.20408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.86206,38.83495,47.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,17.24137,0.0,8.57142,13.74045,5.34351,5.34351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,35.48387,14.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.96551,40.77669,47.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,13.7931,0.0,0.0,9.1603,12.21374,12.21374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523,25.80645,16.32653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.44827,43.68932,40.35087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,36.20689,0.0,0.0,0.0,5.34351,5.34351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,54.8387,12.24489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89655,47.57281,43.85964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,7.14285,0.0,6.10687,6.10687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,22.58064,22.44897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89655,54.36893,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2558213,4388,1189857,87600,273174,24119,374400,286,68330,1912,800,697,11158,221706,20758,9591,13692,102731,515019,27607,20974,9208,2086,36602,33908,374400,460878,12199,921447,515019,211405,18766,20091,460878,374400,552211,897,4128,5947,7508,2100,1523,279,114,460878,2750,132,460878,2473,336,476,47321,23672,33886,460878,374400,25327,515019,9037,491000,273174,153547,1055214,32692,20004,761,246296,460878,46008,1669757,515019,16052,1669757,1213693,321064,2601,59473,364109,1669757,1213693,515019,515019,163828,321019,10109,8490,59729,2068,308,2499,1111173,64312,1055214,10109,8490,59744,6092,561,1055214,515019,1055214,2601,207,302,375,5863,8930,2043,1028,1045,1503,1055214,16815,515019,2670,826345,74448,2601,1055214,16052
